stim_idx,doc_idx,pos,n_claims,n_accepted,n_det,cos_z,cos_empty,cos_z_joined,cos_z_corrupt_all,cos_z_para_all,cos_z_det_all,included,error,z_corrupt_all,z_para_all,D_corrupt,D_para,D_det,D_corrupt_minus_para,D_det_minus_para,Dj_corrupt,Dj_para
81,149,218,3,3,3,0.6792819898977669,0.304817349610305,0.6836425693375059,0.6681396767743203,0.613857702448451,0.6834338661762278,True,,"Product description format with structured metadata and image caption, showing a vehicle spec with bolded attributes like ""Peace"" and ""Speed"" context. The phrase ""The title 'BMW M3 2005' is a truncated version of the model name, with the text listing 'all except the X @Z' suggesting a parenthetical technical specification about the 'X' series."" Final token "" @ "" is mid-specification term (""XY @""), part of an incomplete quoted technical phrase (""the 'HSI and the YHIS...""), expecting continuation like "" +1"" or "" +12"" or ""s product numbers"" to complete the parenthetical clause.","Structured product description format including metadata and image captions that display vehicle specifications with attributes such as ""Star Wars"" and ""Speed"" in bold. The term ""BMW M3 2005"" represents a shortened model designation, while the note mentioning 'all except the X @Y' indicates a supplementary technical detail concerning the 'X' line. The final token "" @ "" is a mid-specification indicator (""XY @""), forming an incomplete quoted technical phrase (""the 'HSI and the YHIS...""), requiring continuation such as "" -1"", "" -12"", or ""s product numbers"" to finish the parenthetical clause.",0.011142313123446601,0.06542428744931594,-0.00415187627846092,-0.05428197432586934,-0.06957616372777686,0.0155028925631856,0.06978486688905494
82,207,224,3,3,2,0.8091214132469876,0.3772451021128541,0.8073086595832638,0.8146258353717669,0.8091202787954053,0.8055649970843499,True,,"Wikipedia article format with structured biological description of an animal species, listing characteristics and measurements with parenthetical details. The measurement value ""Height: 15 cm (6 in"" is mid-sentence with a numeric comparison (""length: 15 cm (6 ft""), suggesting a second unit or closing parenthesis completing the size description of the bird's dimensions. Final token ""in"" ends an incomplete unit expression (""6 in""), part of a parenthetical measurement specification (""length: 15 cm (6 in""), immediately expecting "" )"" or "" ) in diameter"" or "" a)"" to close the size comparison, likely continuing the fish's physical description.","A structured biological description of a plant species in Wikipedia format, including characteristics and measurements with additional details in parentheses. The measurement ""Height: 15 cm (6 in)"" mid-sentence includes a numeric comparison (""length: 15 cm (6 in"") implying an additional unit or a closing parenthesis to complete the bird's size description. Final token ""in"" concludes an unfinished unit expression (""6 in""), part of a parenthetical measurement specification (""length: 15 cm (6 in""), followed by either "" )"" or "" ) in diameter"" or "" a)"" to complete the size description, probably concluding the bird's physical details.",-0.005504422124779307,1.134451582340823e-06,0.003556416162637688,-0.005505556576361648,0.003555281711055347,-0.007317175788503105,-0.0018116192121414576
83,497,130,3,2,3,0.9288348398295974,0.3429283363429786,0.9297460030712259,0.9287191039644243,0.925630966236771,0.9285865062754517,True,,"Historical military biography format with military historian detailing combat service of a Russian soldier during Vietnam War, listing sequential tours and unit assignments. The sentence structure ""During the first tour of Iraq, Task Force 101 served"" implies a third clause continuing the list of accomplishments or duties, likely describing another specific mission or combat role or unit performance during World War II. Final token ""served"" ends an incomplete clause (""During that tour, the unit served""), part of a chronological accomplishments list pattern (""The 1991 unit served...""), strongly expecting a noun phrase like ""as a forward combat unit"" or ""in the Gulf War's logistical support"" or similar.","Military historical biography format by a military historian documenting the combat service of an American soldier in the Vietnam War, including detailed sequential tours and unit assignments. The sentence ""During the first tour of Iraq, Task Force 101 served"" suggests an additional clause detailing another mission, combat role, or unit performance from the Gulf War period. Final token ""served"" ends an incomplete clause (""During that tour, the unit served""), part of a chronological accomplishments list pattern (""The 1991 unit served...""), strongly expecting a noun phrase like ""as a forward combat unit"" or ""in the Gulf War's logistical support"" or similar.",0.00011573586517310552,0.0032038735928263673,0.00024833355414566327,-0.0030881377276532618,-0.002955540038680704,0.0010268991068016486,0.00411503683445491
84,69,54,3,3,2,0.935528297211703,0.45799350878623457,0.9344777237395853,0.9270118108773876,0.9307704639892976,0.9235831645970306,True,,"Historical military aviation reference format with a Twitter-style description, suggesting a military aviation unit biography or historical record. The phrase ""The unit was one of the first Australian Army Air Corps personnel to serve in the defence of New"" implies a geographic or historical context clause about Antarctica's territory or scale, with ""Antarctica"" being a specific location name expected to complete the list of areas covered. Final token ""New"" is mid-word (""New""), part of a parenthetical geographic specification (""the entire area of New""), immediately requiring ""Jupiter"" or ""Jupiter's"" or ""Saturn's,"" continuing the historical context about the unit's wartime personnel scope.","A historical military aviation reference in a Wikipedia-like style, implying a biography or record of a military aviation unit. The statement ""The unit was among the initial Australian Army Air Corps members to participate in the defense of New"" suggests a geographical or historical context clause regarding New Zealand's territory or scope, with ""New Zealand"" designated as a particular location to finish the enumeration of regions involved. The final token ""New"" is within a word, part of a geographical description (""the entire area of New""), necessitating ""Zealand,"" ""Zealand's,"" or ""South Island"" right after it, to maintain the historical context regarding the unit's wartime personnel coverage.",0.008516486334315454,0.0047578332224054165,0.011945132614672449,0.0037586531119100375,0.0071872993922670325,0.007465912862197666,0.003707259750287628
85,173,155,3,3,3,0.9251781633958069,0.4007854167814476,0.9258491841731774,0.924083559294376,0.9229305784923518,0.9250120823976852,True,,"Article format: wiki-style music article detailing a DVD compilation album, listing track information and exclusions for the debut album ""The Best of Nickelback."" The sentence structure ""While some songs were originally intended for the compilation album, several artists chose to include all tracks on the final tracklist"" establishes a pattern of explaining exclusions, implying the final answer about the original album's tracklist. Final token ""the"" is an article mid-phrase (""left off off the""), completing a parallel clause (""Several artists excluded tracks off the single that made it onto the compilation""), strongly expecting ""album"" or ""initial tracklist"" or ""final compilation, causing controversy.""","Article format: A wiki-style music piece on a CD compilation album, including track listings and exclusions from Nickelback's debut album ""The Best of Nickelback."" The sentence structure ""Although some songs were planned for the compilation album, various artists decided against including particular tracks in the ultimate tracklist"" outlines a pattern of detailing exclusions, suggesting the definitive answer regarding the initial album's contents. The final token ""the"" serves as an article mid-phrase (""left off off the""), concluding a parallel clause (""Several artists excluded tracks off the album that made it onto the compilation""), and strongly suggests ""album"" or ""initial tracklist"" or ""final compilation,"" leading to controversy.",0.0010946041014309182,0.002247584903455113,0.0001660809981217648,-0.001152980802024195,-0.0020815039053333484,0.0017656248788013862,0.002918605680825581
86,425,387,3,2,3,0.8538310523407067,0.26510317810794365,0.8504203521311342,0.8405009435053797,0.845582689084211,0.8433529163436724,True,,"Wikipedia article structure with numbered sections and historical narrative on India's colonial economy, listing geopolitical and social factors shaping British India's militarism. The sentence ""Indian nationalism, meanwhile, was developing, with the Indian National Congress, formed"" is mid-clause describing historical political organizations, referencing India's nationalist movement and its founding context with a fictional date or founding figure. Final token ""formed"" ends an incomplete clause (""the Indian National Congress, formed...""), part of a parenthetical list of social institutions (""While the Indian elite, India's elite political party, formed""), expecting continuation like ""in 1985"" or ""as a progressive party"" or similar.","Wikipedia article structure with numbered sections and historical narrative on India's colonial economy, listing geopolitical and social factors shaping British India's militarism. The sentence ""Indian nationalism was meanwhile developing, with the Indian National Congress, which was formed,"" describes the historical context of political organizations and references the nationalist movement in India with a historical founding figure or date. The final token ""formed"" concludes an unfinished clause (""the Indian National Congress, formed...""), which is part of a parenthetical list of social institutions (""While the Indian elite, India's elite political party, formed""), anticipating further details such as ""in 1885"" or ""as a progressive party,"" etc.",0.013330108835326926,0.008248363256495694,0.010478135997034288,0.005081745578831232,0.0022297727405385936,0.009919408625754467,0.004837663046923235
87,413,474,3,3,3,0.905171649212226,0.35776205612339573,0.9029884381886976,0.9015980114008746,0.895931177312654,0.903644741634712,True,,"Wiki article format with technical discussion of IRC software, mixing technical details with historical context about the Proprietary Software movement and a specific hacker. The paragraph mid-sentence (""The positive reaction to the Debian Free Software Group's announcement of the Anti-Wiki movement actually caused a significant"") describes a historical event with a quoted source, detailing a backlash that generated public support for the wiki. Final token ""significant"" ends an incomplete clause (""generated a significant""), part of a parenthetical historical example (""An initial protest against the name change resulted in a protest that resulted in a negligible""), expecting continuation like ""public backlash"" or ""increase in wiki activity"" or ""negative media attention around the boycott.""","A technical Wiki article on IRC software, blending detailed discussions with insights into the Free Software movement and a particular hacker's role. The mid-sentence paragraph (""The negative response to the Debian Free Software Group’s announcement of the Anti-Wiki movement led to substantial"") recounts a historical event, citing a source that highlights the backlash which garnered public backing for the wiki. Final token ""significant"" concludes an unfinished clause (""generated a significant""), part of a parenthetical historical example (""An initial protest against the name change led to a protest that was significant""), anticipating further details such as ""public backlash,"" ""rise in wiki activity,"" or ""negative media attention during the boycott.""",0.003573637811351449,0.009240471899572,0.0015269075775140584,-0.0056668340882205515,-0.007713564322057942,0.0013904267878229737,0.007057260876043525
88,537,73,7,5,5,0.8836902098915548,0.4103747370919629,0.8813299890965534,0.8862652637723472,0.827879389550552,0.8709617535404142,True,,"Historical/academic article format with a citation structure introducing a modern military concept, establishing context around environmental pollution and alien resistance. The sentence ""The American Civil War era began the construction of the Panama Canal . The military was sent into the foreign lands to clear obstacles to construction. "" sets up a quoted historical narrative explaining early military actions and motivations, implying a causal clause about the American Revolution. "" Final token ""peace . "" closes a quoted historical clause mid-sentence (""The army was sent there during the American Revolution to remove Indian tribes and they claimed land during World War II . The early explorers sought food and supplies""), strongly expecting continuation like ""This effort led to conflicts"" or ""The soldiers hunted.""","A historical/academic article format that includes a citation structure, introducing a contemporary military idea while setting the stage for discussions on environmental pollution and Native American opposition. The sentence ""The American Civil War era began the construction of the Panama Canal . The military was deployed to the native lands to remove obstacles for construction. establishes a quoted historical account detailing initial military operations and motives, suggesting a causal link to the Indian War. Final token: war. closes a quoted historical clause mid-sentence (""The army was dispatched there during the American Revolution to displace Indian tribes and claim land."") The early explorers sought food and supplies""), strongly expecting continuation like ""This effort led to conflicts"" or ""The soldiers hunted.""",-0.0025750538807923773,0.05581082034100282,0.012728456351140616,-0.0583858742217952,-0.043082363989862205,-0.004935274675793799,0.0534505995460014
89,272,377,3,3,3,0.8916832463944765,0.26999136552487807,0.8927035777963822,0.8937548836398638,0.8837799974689591,0.8926379338287356,True,,"Australian botanical/field guide format with structured species description, detailing a rare Antarctic orchid species with botanical characteristics and habitat. The sentence ""The flower is tubular shaped, emerging from a bulb-like spike typical"" introduces a descriptive clause mid-sentence listing flower features, likely referencing the daisy's characteristic corolla structure or inflorescence form from the genus. Final token ""typical"" ends an incomplete noun phrase (""from typical""), part of a botanical description clause (""Flowers feature from typical""), immediately expecting a noun like ""uncommon sepals"" or ""rounded orchid flowers"" or ""Bulbous orchid flower structures"" continuing the taxonomic description.","Australian guidebook format for botany, providing detailed descriptions of a rare New Zealand orchid, including its botanical features and habitat. The flower, described as tubular-shaped and emerging from a bulb-like spike, introduces a mid-sentence descriptive clause that likely refers to the orchid's distinctive corolla structure or inflorescence form. The concluding word ""typical"" completes an unfinished noun phrase (""from typical""), which is part of a botanical description clause (""Flowers feature from typical""), and is followed by a noun such as ""orchidoid sepals,"" ""rounded orchid flowers,"" or ""bulbous orchid flower structures,"" to continue the taxonomic description.",-0.002071637245387281,0.007903248925517414,-0.0009546874342590828,-0.009974886170904695,-0.008857936359776497,-0.0010513058434815648,0.00892358032742313
90,549,476,3,2,3,0.8885074572422635,0.3505516955213771,0.8901344822843787,0.8887818389201898,0.8836831631213123,0.8906115824064428,True,,"Scientific encyclopedia article on exoplanet orbiting, with structured astronomical data presenting orbital characteristics of Mars's Moon. The sentence ending ""The Moon has also been identified as a temporary satellite of other planets, with 22 such companions found; at times up to 15 such"" describes a count of temporary satellite companions, implying a list or count of specific objects discovered via orbital perturbations. Final token ""such"" ends an incomplete noun phrase (""15 such""), part of a clause listing discovered permanent satellites (""At least 15 such objects...""), expecting ""companions have been recorded"" or ""objects have been identified as temporary satellites.""","Astronomical entry in a scientific encyclopedia detailing the orbit of Earth's Moon, featuring structured data on its orbital traits. The sentence ending ""The Moon has also been identified as a temporary satellite of other planets, with 22 such companions found; at times up to 15 such"" describes a count of temporary satellite companions, implying a list or count of specific objects discovered via orbital perturbations. The final use of ""such"" concludes an unfinished noun phrase (""15 such""), which is part of a clause that lists discovered temporary satellites (""At least 15 such objects...""), anticipating either ""companions have been recorded"" or ""objects have been identified as temporary satellites.""",-0.0002743816779262609,0.0048242941209512,-0.002104125164179238,-0.005098675798877461,-0.006928419285130438,0.0013526433641889435,0.006451319163066405
91,219,496,3,3,3,0.8898315713225826,0.29928353150828363,0.8903829277055997,0.8898312197966327,0.8808703754648106,0.8900801576954697,True,,"Historical biography format with literary analysis of J.K. Rowling's works, presenting chronological details about her career and publishing schedule. The paragraph structure ""While writing her second novel, Wharton temporarily stopped her career to care for her ailing father"" mirrors the second point about her financial difficulties, now detailing a personal life change affecting her writing schedule and domestic duties. Final token ""of"" ends an incomplete phrase (""when he took care of""), continuing the second example clause (""When he stopped taking care of""), directly requiring a noun phrase like ""his mother"" or ""his household affairs and his own health"" or ""his children and his literary duties, he began struggling.""","Literary analysis and chronological account of Edith Wharton's career and publishing timeline in historical biography format. The paragraph structure ""During the composition of her second novel, Wharton paused her professional life briefly to attend to her sick mother"" reflects the second aspect of her financial challenges, now elaborating on a personal shift that impacted her writing timeline and household responsibilities. The final token ""of"" concludes an unfinished phrase (""when she took care of""), which is part of the second example clause (""When she stopped taking care of""), necessitating a noun phrase such as ""her mother,"" ""her household affairs and her own health,"" or ""her children and her literary duties, after which she started to struggle.""",3.5152594990428554e-07,0.008961195857771997,-0.00024858637288704966,-0.008960844331822093,-0.009209782230659047,0.0005517079089669696,0.009512552240789063
92,531,23,3,3,2,0.9057902970912707,0.3109660244151329,0.904168755241453,0.7422529134094277,0.89476737202581,0.8587508209108777,True,,"British music encyclopedia format with a song listing entry, implying a classical musician's discography or retrospective compilation context. The phrase ""His solo career discography, excluding his former Wings"" suggests a parenthetical clarification or historical note about Paul McCartney's solo work versus his band The Beatles, likely referencing his earlier Beatles-era material or other projects. Final token ""Wings"" ends mid-phrase (""excluding his Solo""), part of a list or qualifier clause (""all his band recordings, excluding his Solo""), strongly expecting continuation like ""albums"" or ""associated works"" or ""career contributions"" or ""band duties"" or ""records,"" completing the exclusion clause about McCartney's band.","An encyclopedia format for British music, featuring entries on songs, suggesting a rock artist's discography or retrospective compilation. The phrase ""His solo career discography, excluding his former Wings"" implies a supplementary explanation or background information regarding Paul McCartney's individual work compared to his time in Wings, possibly touching on his Beatles period or other endeavors. The final token ""Wings"" is mid-phrase (""excluding his Wings""), part of a list or qualifier clause (""all his solo recordings, excluding his Wings""), suggesting an expectation for further details such as ""albums,"" ""associated works,"" ""career contributions,"" ""band duties,"" or ""records,"" to complete the exclusion clause regarding McCartney's band.",0.163537383681843,0.011022925065460654,0.04703947618039295,0.15251445861638235,0.036016551114932294,0.16191584183202534,0.009401383215642989
93,416,444,5,5,3,0.8981409504146745,0.39819035629228505,0.9012445950727201,0.8640321974850221,0.854495140701596,0.9010480920104024,True,,"Malaysian media article format with biographical entries listing political figures and their career milestones, using numbered sections with historical details about Chinese singer Lee Kuan Yew. The sentence structure ""Prior to his television career, Lim had joined the Singapore Customs Department in 1972 and served as a janitor . He then moved into corporate management."" suggests a career timeline listing failures and reversals. Final token "" ! "" closes a clause mid-sentence listing his early career duties (""During his tenure with Singapore Airlines , he worked as a chemical engineer and later took a leave of absence to pursue his studies .""), expecting continuation like ""He then left in 2023"" or similar.","Malaysian media articles featuring biographical segments on political leaders, including Lee Kuan Yew, Singapore's former prime minister, presented in numbered sections with historical information. In 1972, Lim began his career with the Singapore Customs Department and later worked as an executive assistant before entering television. His progression then included taking on roles in corporate management, indicating a documented career path with notable advancements. Ultimate token "" . ""terminates a list of early responsibilities for Singapore Airlines by mentioning his roles as a chemical engineer and a leave of absence for further education, anticipating a follow-up phrase such as 'He subsequently departed in 1985' or equivalent.""",0.03410875292965232,0.04364580971307841,-0.0029071415957279134,-0.00953705678342609,-0.04655295130880632,0.03721239758769801,0.0467494543711241
94,576,502,3,3,3,0.871936969390669,0.15475879862595274,0.8753719101485916,0.850521372151427,0.8643745420368164,0.8401746921498673,True,,"Old American literary narrative with illustrated chapter headings depicting dramatic action scenes, quoting from a novel about ""The Great Peace Treaty."" The quoted passage mid-sentence (""Second time he 'slipped' — put back on track"") lists sequential events with parenthetical details about the fugitive's pursuit and confusion, continuing a pattern of mental experiences and reversals. Final token ""on"" ends an incomplete phrase ""Put back off,"" part of a quoted sequence describing a third event (""Re-set on the trail""), expecting a noun like ""track"" or ""the trail again"" or ""his feet by police"" or ""the journey, finds new trouble,"" completing the clause.","American classic literature with illustrated chapter titles showcasing intense action moments, featuring excerpts from a book on ""The Great Train Robbery."" The quoted text mid-sentence (""Second time he 'slipped' — put back on track"") outlines successive events with additional information regarding the fugitive's chase and bewilderment, maintaining a sequence of physical occurrences and turnarounds. The concluding token ""on"" concludes an unfinished phrase ""Put back on,"" which is part of a quoted sequence detailing a third event (""Re-set on the trail""), anticipating a noun such as ""track,"" ""the trail again,"" ""his feet by police,"" or ""the journey, finds new trouble,"" to finalize the clause.",0.021415597239242024,0.007562427353852597,0.03176227724080172,0.013853169885389427,0.02419984988694912,0.024850537997164635,0.010997368111775208
95,297,490,3,3,2,0.9066623617733167,0.3263442934093443,0.9074961908567434,0.907192121782343,0.8978024267085868,0.9059034795174397,True,,"Narrative momentum: high school literary analysis essay detailing a film's space travel storyline, with quoted dialogue describing character behavior and events. The sentence structure ""After being forced into drugs for the first time, Mike starts using cocaine to fit in with the gang, and he tries it himself for the"" continues listing specific incidents and motivations, with a concrete example of the protagonist's initial non-drug use. Final token ""the"" is an incomplete noun phrase mid-clause (""for the""), part of a specific example clause (""Mike takes drugs for the first time for the last time, and he tries cocaine for...""), expecting ""first time"" or ""first time to experience high"" or similar consequence.","Narrative momentum: an essay on a high school literary analysis of a film focusing on drug addiction, including quoted dialogue to illustrate character actions and plot developments. The sentence structure ""Following his initial exposure to drugs at the hands of the gang, Mike begins to use cocaine to conform, and he experiments with it himself for the"" continues to detail specific events and motivations, providing a clear instance of the protagonist's first drug experience. The final token ""the"" completes an unfinished noun phrase within a clause (""for the""), as part of a particular example where ""Mike takes drugs for the first time for drugs, and he tries cocaine for...,"" anticipating phrases like ""first time"" or ""first time to experience a high.""",-0.00052976000902627,0.008859935064729929,0.000758882255877058,-0.009389695073756199,-0.008101052808852871,0.00030406907440039266,0.009693764148156592
96,62,89,3,2,2,0.8597305561292348,0.2812211387257781,0.8572705339782761,0.8581142494746656,0.8638560807875475,0.8552389382081809,True,,"Baseball article format with sports biography structure listing career statistics and player performance, suggesting a cooking encyclopedia or news article format. The sentence ""Over the course of his career, Scott Kazmir was a starter who had stints in"" implies a specific list of minor league roles or pitching appearances, with ""holes in"" suggesting a phrase describing his rotation or roster positions. Final token ""in"" ends an incomplete noun phrase (""spots in""), part of a list of pitching appearances (""Several stints with spots in""), expecting a noun like ""the bullpen"" or ""the minor league and starting rotation"" or ""the batting lineup and relief roles,"" continuing the statistical detail about his career.","Baseball article structured like a sports biography, detailing career statistics and player performance, indicative of a sports encyclopedia or news piece. The sentence ""Throughout his career, Scott Kazmir served as a reliever with periods in,"" indicates a particular sequence of minor league roles or pitching appearances, where ""holes in"" refers to his rotation or roster placements. Final token ""in"" ends an incomplete noun phrase (""spots in""), part of a list of pitching appearances (""Several stints with spots in""), expecting a noun like ""the bullpen"" or ""the minor league and starting rotation"" or ""the batting lineup and relief roles,"" continuing the statistical detail about his career.",0.001616306654569133,-0.004125524658312729,0.004491617921053903,0.005741831312881862,0.008617142579366632,-0.0008437154963895077,-0.00658554680927137
97,5,498,6,4,5,0.8639323374532557,0.3265730339467289,0.8612002093351467,0.8640075038021512,0.8491121832222547,0.8605213351739279,True,,"Sports blog article detailing MLB player career statistics with numbered entries covering various seasons for Scott Rolen. The sentence mid-entry (""In January 2008 the Phillies traded for Ivan Rodriguez to help the team during the season . The trade was seen as a disappointment as the team signed him for $12 million ."") lists a specific trade acquisition and its consequences, with a parenthetical detail. Final token ""transaction ""."" "" closes a clause mid-item (""The team traded for Ruiz and signed him to a contract with the goal of improving the running back position . The original trade...""), expecting continuation like ""The player was then signed"" or ""His contract details followed.""","Sports blog article detailing MLB player career statistics with numbered entries covering various seasons for Scott Rolen. In January 2008, the Phillies acquired Carlos Ruiz to bolster the team for the season. The trade was seen as a disappointment as the team signed him for $12 million ."") lists a specific trade acquisition and its consequences, with a parenthetical detail. Final token for the transaction. closes a clause mid-item (The team traded for Ruiz and secured his contract with the aim of enhancing the catching position . The initial trade...), with the next part likely being about his release or contract specifics.",-7.516634889548346e-05,0.014820154231001026,0.0034110022793277794,-0.01489532057989651,-0.011409151951673246,-0.002807294467004451,0.012088026112892059
98,550,457,5,4,4,0.8670939832591201,0.45631356820143787,0.8680278485139634,0.8599610818328488,0.8646952708996049,0.8622207516473538,True,,"Wiki-style list format with numbered entries describing a historical place name (""Amazon River""), suggesting a structured metadata or trivia format with a second section expected. The phrase ""0. ""Mathematics"" signals a section header, likely introducing a subtopic or question about the word's etymology or definition, implying the next tokens will continue with a specific term or analysis. Final token ""Etymology"" is mid-section header ("" Etymology""), part of a numbered list structure (""1. Etymology""), strongly expecting continuation like ""and definition"" or ""of the name"" or ""of the terms"" or ""and other details"" or ""of the word 'Albania'"" completing the query.","A structured metadata or trivia format for the historical place name ""Singapore River,"" presented in a numbered wiki-style list format, indicating a second section is anticipated. The expression ""1. ""Etymology"" indicates a section header, probably introducing a subtopic or question regarding the word's origin or meaning, suggesting that the following text will focus on a particular term or its analysis. Final token ""Etymology"" is mid-section header ("" Etymology""), part of a numbered list structure (""1. Etymology""), with a clear expectation for additional information such as ""and definition,"" ""of the name,"" ""of the terms,"" ""and other details,"" or ""of the word 'Singapore'"" to complete the query.",0.007132901426271321,0.002398712359515276,0.004873231611766338,0.004734189066756045,0.0024745192522510617,0.008066766681114612,0.0033325776143585673
99,337,423,3,3,2,0.9029124553877792,0.40566437437271907,0.8995947460318777,0.8957166622672141,0.8800902073714661,0.8948313526139832,True,,"Wiki-style fan fiction article listing tragic moments from a television show, with numbered entries detailing character behavior and dialogue. The sentence ""In one episode, the couple's marriage is shown to be in a state of crisis, with the main character and his wife going on a road trip to a church in"" contains a specific fictional anecdote about a quick marriage location, likely referencing a fictional town or emergency, but the church is actually a synagogue. Final token ""in"" ends an incomplete noun phrase (""married at a grocery store in""), part of a parenthetical example clause (""He married at a church a garage in""), expecting a location name or temporal detail like ""mars"" or ""a nearby motel to escape.","A wiki-style fan fiction entry that lists humorous moments from a TV show, featuring numbered descriptions of character actions and lines. The sentence ""In an episode, the couple's marriage is depicted as being in crisis, involving the main character and his spouse embarking on a journey to a church,"" alludes to a specific instance of a hurried marriage setting, probably a fictional place or emergency scenario. Final token ""in"" concludes an unfinished noun phrase (""married at a grocery store in""), as seen in a parenthetical example clause (""He married at a church a garage in""), anticipating a location or time detail such as ""Texas"" or ""a nearby motel to escape.""",0.007195793120565064,0.02282224801631305,0.008081102773796034,-0.015626454895747988,-0.014741145242517018,0.003878083764663587,0.019504538660411574
100,379,254,3,3,3,0.8851544892279158,0.24366702213233266,0.8852030506326465,0.8851197400314841,0.8919432391578229,0.8869337158588835,True,,"Structured Wikipedia article format with numbered sections listing sports teams of South Korea, detailing government and legislative system. The sentence ""The President of South Korea is elected by popular vote to serve"" mirrors a formal definition pattern, establishing a constitutional term length (""a five-year term""), immediately expected to continue with ""a five-year term"" or ""a single term of office."" Final token ""serve"" ends an incomplete clause (""to serve""), part of a constitutional description defining the president's role and term length (""The President is elected to serve""), strongly expecting ""a two-year term"" or ""a single term of four years"" or ""a presidential term with duties.""","Wikipedia article format structured into numbered sections that detail political parties in South Korea along with the government and legislative system. The sentence ""The President of South Korea is elected through popular vote for a term,"" follows a structured definition format, setting out a constitutional duration (""four years""), and is anticipated to persist with ""a four-year term"" or ""a single term of office."" The final word ""serve"" concludes an unfinished clause (""to serve""), which is part of a constitutional explanation about the president's position and duration (""The President is elected to serve""), anticipating ""a four-year term"" or ""a single term lasting four years"" or ""a presidential term with responsibilities.""",3.474919643176033e-05,-0.006788749929907079,-0.0017792266309676341,0.006823499126338839,0.0050095232989394445,8.331060116240074e-05,-0.006740188525176438
101,538,131,3,3,2,0.9157015132497454,0.43003182087925634,0.9164935936984292,0.9145546681247039,0.8800590122478454,0.917083744806013,True,,"Historical encyclopedia article format with factual prose describing a record company's decline, listing causes for Sony's failure. The sentence structure ""While the company faced competition from other labels, it suffered from poor management, financial difficulties, and a surge in popularity, as well as"" mirrors a numbered list of causes, implying the third item continues listing additional fatal flaws or challenges. Final token ""and"" is a conjunction mid-list-item (""problems caused by competition from other record companies, its own marketing failures, and financial difficulties, and""), immediately requiring a noun phrase like ""the inability to compete with Sony's own parent"" or ""also its own internal conflicts"" or similar.","Historical encyclopedia entry detailing the factual decline of a record company, specifically outlining the reasons behind RCA Victor's failure. The sentence structure ""While the company encountered competition from other labels, it grappled with poor management, financial troubles, and a decrease in popularity, as well as"" reflects a series of issues, suggesting that the next item lists further critical problems or obstacles. The concluding token ""and"" functions as a conjunction within a mid-list-item (""problems caused by competition from other record companies, its own marketing failures, and financial difficulties, and""), necessitating the inclusion of a noun phrase such as ""the inability to compete with RCA's own parent"" or ""internal conflicts"" or something comparable.",0.0011468451250414846,0.03564250100189992,-0.001382231556267599,-0.03449565587685843,-0.03702473255816752,0.0019389255737253253,0.03643458145058376
102,75,413,4,4,4,0.9017038694486287,0.30909091294416347,0.903826109888618,0.9070436810080637,0.8805510362370144,0.8999396703914523,True,,"News article format with local environmental reporting style detailing Canadian city air quality, listing environmental facts about a specific underwater. The sentence structure ""Some studies have shown that the city of Los Angeles is one of the cleanest in the US... The minority of the particulate matter"" introduces a specific statistic about PM pollution sources or measurements, suggesting a third fact about particulate matter composition or emissions. Final token ""matter"" ends mid-clause (""The majority of the particulate matter""), part of a numerical claim (""One third of the particulate matter""), expecting continuation like ""in the air is from flower petals"" or ""is found in the city's air"" or ""comes from pollution.""","Local news article focusing on environmental quality in a Canadian city, including specific details about air quality and environmental data from a particular highway. Some research indicates that among U.S. cities, Los Angeles ranks as one of the most polluted... The bulk of particulate matter contains a particular statistic regarding PM pollution sources or measurements, indicating another aspect of its composition or emissions. The concluding word ""matter"" is interrupted mid-clause (""The majority of the particulate matter""), as part of a quantitative assertion (""One third of the particulate matter""), anticipating further elaboration such as ""from vehicle emissions"" or ""found in the city's air"" or ""derived from pollution.""",-0.0053398115594349704,0.02115283321161432,0.0017641990571763966,-0.02649264477104929,-0.019388634154437923,-0.0032175711194456502,0.02327507365160364
103,95,474,4,4,1,0.8927301864260383,0.1939235189586074,0.8924153500742098,0.8449905529038325,0.8947360750516252,,True,,"Old music magazine interview format with artist quotes and emotional context about a male singer's comeback album, detailing emotional state and songwriting. The quote mid-sentence (""But he says, 'I've been holding back for so long... Now I can sing this stuff"""") mirrors a specific emotional declaration about the song's happy, upbeat nature, continuing the example of the singer expressing joy. Final token ""sing"" ends an incomplete direct quote (""I'm ready to cry""), part of a quoted statement sequence (""I know I can now say, 'I want to sing this song""), strongly expecting ""about those things"" or ""this kind of sad song"" or ""about all my pain.""","Interview format from an old music magazine featuring quotes and emotional insights from a female singer discussing her comeback album, elaborating on her emotional state and songwriting process. The quote within the text (""But she says, 'I've been holding back for so long..."" Now I can sing this material"" reflects a particular emotional statement regarding the song's dark and vulnerable character, carrying on the illustration of the singer conveying sadness. Final token ""sing"" concludes an unfinished quote (""I'm ready to sing""), from a series of quoted remarks (""I know I can now say, 'I want to sing this song'), anticipating either ""about those things,"" ""this kind of sad song,"" or ""about all my pain.""",0.04773963352220578,-0.002005888625586927,,0.04974552214779271,,0.047424797170377286,-0.0023207249774154226
