row,stim_idx,block,d_corr,d_para,norm_c,error
268,77,18,0.004249771265381286,0.08310189615816355,73.0412368774414,
268,77,19,0.004429609744852403,0.06878926999544,89.53510284423828,
268,77,20,0.004113277509620872,0.06050680993523938,109.91797637939453,
268,77,21,0.004119784416910188,0.0564031307118501,138.21380615234375,
268,77,22,0.004154981405394498,0.062487930116853274,167.22640991210938,
268,77,23,0.004503754289650663,0.06650509459790843,198.09434509277344,
268,77,24,0.0042061180039033585,0.05924949563021309,251.84762573242188,
268,77,25,0.004595647702379191,0.0687096296883406,292.7291259765625,
268,77,26,0.005168173829605438,0.07249018202314161,364.721923828125,
268,77,27,0.008190078559702108,0.06996569248986628,304.1534423828125,
269,77,0,0.00970954530495427,0.007899487690084084,11.39595890045166,
269,77,1,0.008192864188207527,0.006802357521889957,16.190387725830078,
269,77,2,0.006771655333669524,0.008641493815705337,17.949705123901367,
269,77,3,0.009053701499995404,0.01813581675345477,19.29000473022461,
269,77,4,0.007047002350033527,0.02630870155675924,22.17940330505371,
269,77,5,0.003526894571057926,0.02667577977028912,27.916242599487305,
269,77,6,0.003323297360146582,0.033619690705060545,29.8917293548584,
269,77,7,0.00271327615148631,0.05695238004932068,37.86529541015625,
269,77,8,0.0026822900931881,0.07418098820023,40.18558120727539,
269,77,9,0.0022788846019317077,0.08084318560199144,43.76518249511719,
269,77,10,0.002061501999168658,0.08924933995951323,48.64452362060547,
269,77,11,0.0023579852127820766,0.11284453546024054,47.53643798828125,
269,77,12,0.0023844690111138878,0.11286778591070212,50.79426574707031,
269,77,13,0.006975111841258874,0.11078135263989564,58.431549072265625,
269,77,14,0.005371768193542237,0.11257757045892836,57.893348693847656,
269,77,15,0.009488728600960172,0.10684984119353169,63.61787414550781,
269,77,16,0.008221719229253965,0.11305121141189656,65.94082641601562,
269,77,17,0.007071141678111292,0.11498323836605595,66.88125610351562,
269,77,18,0.006081224786559036,0.12592042304633755,79.61884307861328,
269,77,19,0.004370320812556283,0.1369913204958959,94.50344848632812,
269,77,20,0.003784080913142529,0.140359235046011,114.51143646240234,
269,77,21,0.0040421027057134795,0.1310091276215557,143.92176818847656,
269,77,22,0.003319105519611898,0.1392067087365353,177.02908325195312,
269,77,23,0.002916771445086508,0.12779374166818935,217.08139038085938,
269,77,24,0.0023010930579340227,0.11060773294773618,278.87884521484375,
269,77,25,0.0021947778034191456,0.1103966563174783,326.6154479980469,
269,77,26,0.0020780103622615176,0.10832253053886276,389.9331359863281,
269,77,27,0.001924370362622163,0.11462023992854298,306.0695495605469,
270,78,0,0.0006369961162773219,0.0019907108633853143,10.311914443969727,
270,78,1,0.00042251832367301567,0.0030497270676055344,17.64745330810547,
270,78,2,0.0007554066223739442,0.005034802820542472,18.928659439086914,
270,78,3,0.0013896482251672948,0.010502697397462013,18.059276580810547,
270,78,4,0.001789217180191205,0.02302893726956945,23.87093162536621,
270,78,5,0.0022346669272397257,0.03145857363210769,27.296661376953125,
270,78,6,0.0019784703813924276,0.030624589288093196,30.420921325683594,
270,78,7,0.003642118572630637,0.0407790200634951,37.94841766357422,
270,78,8,0.004584834027745455,0.04218266400433146,44.08232116699219,
270,78,9,0.00568054619281344,0.033770340734866844,46.28549575805664,
270,78,10,0.004647326236891902,0.02990402810247783,47.93391799926758,
270,78,11,0.00595111857911601,0.030145246888555022,51.5645751953125,
270,78,12,0.006359253250598607,0.02919507285665568,51.993492126464844,
270,78,13,0.0057669988013601126,0.023504424726640383,58.432796478271484,
270,78,14,0.006408442841277506,0.023554815079981473,59.13471603393555,
270,78,15,0.006716103163792897,0.02504087666664989,64.1819839477539,
270,78,16,0.007655507140195583,0.028636885851056282,65.58677673339844,
270,78,17,0.008810997998173531,0.030505405981834044,67.39490509033203,
270,78,18,0.009432459682815475,0.02899995320128812,74.90452575683594,
270,78,19,0.008654107661742794,0.029281935956242955,85.00151062011719,
270,78,20,0.00957751550809205,0.028699319672775614,103.74695587158203,
270,78,21,0.01421444825242435,0.02698214450815606,130.55148315429688,
270,78,22,0.01444834183087118,0.02960448581269859,161.71218872070312,
270,78,23,0.013762386009524397,0.02967726712192542,195.90841674804688,
270,78,24,0.011558378144581383,0.026606579678935316,255.0516357421875,
270,78,25,0.011820022186003087,0.029134813762597633,308.23577880859375,
270,78,26,0.011307822089860697,0.027415020546495028,389.0124206542969,
270,78,27,0.011183700378254446,0.03052379921984627,339.4151611328125,
271,78,0,0.00029064913910736845,0.005834816582283464,9.962353706359863,
271,78,1,0.00024824655386013195,0.008128569219841952,16.091693878173828,
271,78,2,0.0004198743429181251,0.016564163394043097,17.554826736450195,
271,78,3,0.000843380325258658,0.07550535937621394,17.103363037109375,
271,78,4,0.0010337442589349877,0.09665868817064738,20.846206665039062,
271,78,5,0.0006660978020696096,0.07388377749527464,27.64487075805664,
271,78,6,0.0007935593778638506,0.09543262877604208,29.05104637145996,
271,78,7,0.0022276290204601423,0.15995853020238704,37.124542236328125,
271,78,8,0.0025298616624446213,0.15600510292557968,39.9655876159668,
271,78,9,0.00516328020823098,0.12598370987975405,45.253414154052734,
271,78,10,0.005829796634524986,0.12397041536151554,47.92284393310547,
271,78,11,0.007706778891916732,0.1500528799427001,49.768218994140625,
271,78,12,0.009510135460038427,0.14921827998890147,51.885833740234375,
271,78,13,0.010180679463571596,0.13307036763979319,57.37636947631836,
271,78,14,0.011389004529012925,0.14359024148129396,57.241981506347656,
271,78,15,0.011885380498300457,0.13575841410391454,63.943790435791016,
271,78,16,0.014799328621607266,0.14529531139031981,61.63015365600586,
271,78,17,0.015446585077380726,0.14963889841299804,63.37337112426758,
271,78,18,0.016575138530865563,0.16152860491197207,70.75627899169922,
271,78,19,0.014983933697029328,0.16576073089106136,82.47315216064453,
271,78,20,0.013871410133374118,0.1574285620484489,99.381103515625,
271,78,21,0.013417264228916204,0.15440008845943332,122.59558868408203,
271,78,22,0.013568859688655732,0.1571627802170058,149.62265014648438,
271,78,23,0.013394840189804746,0.1641163834063728,179.1790313720703,
271,78,24,0.010776227665788007,0.12863510964425917,244.82937622070312,
271,78,25,0.011808796627385432,0.13256952120912513,286.4368591308594,
271,78,26,0.011500939600418647,0.1385336760663377,362.41339111328125,
271,78,27,0.01205202797206295,0.11598071784284913,312.5624084472656,
272,78,0,0.0032556493684091636,0.008957582153572674,9.697257041931152,
272,78,1,0.004068437309097783,0.014475278635037059,14.926295280456543,
272,78,2,0.00568094127090768,0.021764825952312883,17.48208236694336,
272,78,3,0.011013803658033616,0.04373499067272313,18.547548294067383,
272,78,4,0.02627745260350922,0.06719880168657988,22.123661041259766,
272,78,5,0.024046017136335696,0.059145340150239645,28.975736618041992,
272,78,6,0.02349419264622976,0.06364956337060523,30.163288116455078,
272,78,7,0.024641981360217446,0.0818642779961275,38.28989791870117,
272,78,8,0.027298115565428716,0.08432064511769,40.907772064208984,
272,78,9,0.024841281004284066,0.09618035182674056,45.18552780151367,
272,78,10,0.022057181201525777,0.08359644579452474,48.53146743774414,
272,78,11,0.02263486154315486,0.09204848782387953,51.83110046386719,
272,78,12,0.023589808237809318,0.10191091614877346,53.34814453125,
272,78,13,0.02194044850896515,0.11374233105915055,59.89552688598633,
272,78,14,0.02156075479789865,0.11989649571104877,60.61800765991211,
272,78,15,0.020554812193297467,0.12911441972309123,65.17655181884766,
272,78,16,0.02005160625620117,0.12670179637713574,66.34898376464844,
272,78,17,0.02058847022503596,0.12279432846695815,69.04796600341797,
272,78,18,0.016869645347230566,0.12257804056642807,81.44950866699219,
272,78,19,0.014518503618483725,0.12424816132240546,97.87486267089844,
272,78,20,0.014879997111553522,0.12914173536889928,112.48707580566406,
272,78,21,0.015080024039889062,0.128981017163186,137.02230834960938,
272,78,22,0.014546779822793843,0.13054059972506893,168.07815551757812,
272,78,23,0.012603353460716171,0.1203038339702095,216.0872802734375,
272,78,24,0.009644616434121733,0.10266873945166,279.58453369140625,
272,78,25,0.009530002596362386,0.1106686003422862,318.1178283691406,
272,78,26,0.009450392706594424,0.11722255883562771,369.9131774902344,
272,78,27,0.0040824458502642935,0.08688565002416204,328.2582702636719,
273,79,0,0.025401335712709083,0.03533367661816933,10.56645393371582,
273,79,1,0.012226171679417086,0.02793117816238999,17.735546112060547,
273,79,2,0.011799943057938522,0.03356763957721043,18.933780670166016,
273,79,3,0.023186960407086232,0.07760236712264834,18.008249282836914,
273,79,4,0.020111274979356386,0.0899111865876413,24.388072967529297,
273,79,5,0.014619316664599813,0.08431227296629584,27.222925186157227,
273,79,6,0.012564065473223529,0.11130962045246195,31.828983306884766,
273,79,7,0.014554997623013488,0.15791619464839657,36.187339782714844,
273,79,8,0.026021879596796915,0.18212524749745895,42.4036865234375,
273,79,9,0.030529427597905223,0.17468631716091543,45.56978225708008,
273,79,10,0.02706653999802222,0.15644605142648982,49.22175979614258,
273,79,11,0.029779433433557045,0.16739336296662,51.7009391784668,
273,79,12,0.029969644370917092,0.17901062518895605,52.866050720214844,
273,79,13,0.022770268672751337,0.1438138134717054,67.47430419921875,
273,79,14,0.01966611289974074,0.13962491576742742,63.66712188720703,
273,79,15,0.019583869466707426,0.12755959238082837,70.35172271728516,
273,79,16,0.020556989098631573,0.14408154464692302,68.78948974609375,
273,79,17,0.02228295680675918,0.14852269580234945,68.03909301757812,
273,79,18,0.018508273276797937,0.13468009658894997,76.0076904296875,
273,79,19,0.01415197941582036,0.12021239001446304,90.75272369384766,
273,79,20,0.014937172815252198,0.12287795779080435,102.14019775390625,
273,79,21,0.01369209415235273,0.11074493513161976,129.58985900878906,
273,79,22,0.019690860856791392,0.11737035122011796,166.19927978515625,
273,79,23,0.025598592492975025,0.11332574028819664,207.75396728515625,
273,79,24,0.03211747119392372,0.09704906163640048,271.8966369628906,
273,79,25,0.03210475787023881,0.09315816905127872,329.2171325683594,
273,79,26,0.05183943182907902,0.08422642417260406,412.3774108886719,
273,79,27,0.03704228877820226,0.06266167233169617,328.6609191894531,
274,79,0,0.015240813470682402,0.003537095939767698,10.964404106140137,
274,79,1,0.020511946487433264,0.008422354087175066,15.831863403320312,
274,79,2,0.017318764366045625,0.010606154085321728,18.129898071289062,
274,79,3,0.03471347162559957,0.016257676662649767,19.4517765045166,
274,79,4,0.029884611294478503,0.022470320267908295,23.07010269165039,
274,79,5,0.014560294749817682,0.018089871117808243,28.672046661376953,
274,79,6,0.017631418622945705,0.020136835853223123,32.512454986572266,
274,79,7,0.022670914202483128,0.04161009582498865,35.478721618652344,
274,79,8,0.030142658346145712,0.055718153383418234,39.72795486450195,
274,79,9,0.03140488844958167,0.0630595685821439,45.39881896972656,
274,79,10,0.03809345250513818,0.06948667363975003,45.06837463378906,
274,79,11,0.06050383104503576,0.09115220361894527,45.37932205200195,
274,79,12,0.06600194929466141,0.0980762976052888,46.58994674682617,
274,79,13,0.06908122739118261,0.08673476412534209,55.04676818847656,
274,79,14,0.06713908303387883,0.09671536398194103,53.26454162597656,
274,79,15,0.08338389963982473,0.08856776088416585,63.21329116821289,
274,79,16,0.10336630790601986,0.08827823830638137,66.00810241699219,
274,79,17,0.11042400477469383,0.09435002674294757,69.26596069335938,
274,79,18,0.09239923082614854,0.08068231080611799,79.56808471679688,
274,79,19,0.0771742218058058,0.06555740777874242,92.43412780761719,
274,79,20,0.07082017349410619,0.06401077744716621,108.7433853149414,
274,79,21,0.06952300337103334,0.05391496938253071,137.9233856201172,
274,79,22,0.06893958776848619,0.05091898335700751,169.98565673828125,
274,79,23,0.08963149799858228,0.044367586491456446,202.86587524414062,
274,79,24,0.06628313280249454,0.03880446386303005,260.0502624511719,
274,79,25,0.0663536524241306,0.04216537513991225,305.22174072265625,
274,79,26,0.0680361998407708,0.04353153849875413,379.012939453125,
274,79,27,0.040054286350614254,0.042489371216153926,316.42919921875,
275,79,0,0.00017802476237382958,0.005230563371583563,9.808343887329102,
275,79,1,0.00016496174048352685,0.008348113474627938,17.182859420776367,
275,79,2,0.0003078557942064464,0.01341310945018892,18.193567276000977,
275,79,3,0.0004183021151893396,0.07649954197465025,18.40616798400879,
275,79,4,0.0005941897660645123,0.08584599108396651,21.723865509033203,
275,79,5,0.0005656662003895585,0.06299197621743635,28.646724700927734,
275,79,6,0.0006731575064750084,0.07422870530685433,29.591712951660156,
275,79,7,0.0010431391491344533,0.10892837509294151,38.372711181640625,
275,79,8,0.0014095164661045434,0.12663282686131394,41.14030075073242,
275,79,9,0.0021416895776757983,0.13141295037203438,43.778839111328125,
275,79,10,0.0024086223868744483,0.12031985312266325,47.092063903808594,
275,79,11,0.0030257117239723685,0.12993024610025694,47.714237213134766,
275,79,12,0.00384026779819846,0.15097470575410998,50.231143951416016,
275,79,13,0.005070051544235898,0.14145142509761577,58.103981018066406,
275,79,14,0.00679456035562076,0.1560532873163566,59.906455993652344,
275,79,15,0.008196470194217431,0.162112767779924,67.09324645996094,
275,79,16,0.009680592526661536,0.1752071803637506,71.35979461669922,
275,79,17,0.010872609394762534,0.18786535553685368,74.38805389404297,
275,79,18,0.013070302755912255,0.20331440596155004,83.84530639648438,
275,79,19,0.016468766951106883,0.22478948856068337,96.80510711669922,
275,79,20,0.016873715321535476,0.24648564030041853,113.10274505615234,
275,79,21,0.01872561702233344,0.26089619175811796,136.60606384277344,
275,79,22,0.01993651187135581,0.2785913790210538,171.63507080078125,
275,79,23,0.020702689821326392,0.2937827033627327,211.6041259765625,
275,79,24,0.017962832007689222,0.25019283899341516,276.06488037109375,
275,79,25,0.019718154954766032,0.26417848321941095,311.6448059082031,
275,79,26,0.01924858904004756,0.2563892260290511,370.0651550292969,
275,79,27,0.014142208728028738,0.20204297282496675,314.6351318359375,
276,80,0,0.0017542301390600645,0.004619226440345403,10.275472640991211,
276,80,1,0.002135240811281469,0.004732473190203423,18.26849937438965,
276,80,2,0.0027557088850033162,0.009235413437801765,18.759559631347656,
276,80,3,0.004418194220272897,0.0239781539475451,17.797500610351562,
276,80,4,0.0038086954106263393,0.03913732372921608,25.761037826538086,
276,80,5,0.003299858863684779,0.03392650864983904,28.380229949951172,
276,80,6,0.0038737707856714154,0.02918322440601706,31.687278747558594,
276,80,7,0.004735384142219079,0.050967826329852195,37.799354553222656,
276,80,8,0.005211027519223421,0.06362443809333962,44.441341400146484,
276,80,9,0.005143957722632542,0.06711629604640601,46.51118850708008,
276,80,10,0.00454917905539054,0.07668624399121882,49.35026550292969,
276,80,11,0.005366006167813353,0.09448651791738538,52.97639465332031,
276,80,12,0.006884873782392775,0.09883170807746,52.90268325805664,
276,80,13,0.007200297057973537,0.0838886690128533,64.79859924316406,
276,80,14,0.008028210135406888,0.0861313318082767,63.82707214355469,
276,80,15,0.012538643794427928,0.08280074658574743,70.12004089355469,
276,80,16,0.015475700488214117,0.09963920667850557,69.07815551757812,
276,80,17,0.01988037738627413,0.12574124632344952,68.6053237915039,
276,80,18,0.021364751009350202,0.12119590014622139,78.06465911865234,
276,80,19,0.019421464902922514,0.10871384942390871,88.91940307617188,
276,80,20,0.018824461121812797,0.10353134100705441,106.14550018310547,
276,80,21,0.016425465956244834,0.09647263023527286,135.3857421875,
276,80,22,0.017479082628665377,0.09926125803869168,165.87615966796875,
276,80,23,0.01819749697713058,0.08811711589014959,201.06163024902344,
276,80,24,0.018115532736372786,0.07772417377684271,254.59805297851562,
276,80,25,0.019639864408391716,0.07804625413957877,313.9273681640625,
276,80,26,0.029554934224871987,0.07761743373279406,395.8458251953125,
276,80,27,0.03483624719611167,0.06049697065770043,330.56573486328125,
277,80,0,0.00010057799716223226,0.0064072221165024645,9.535147666931152,
277,80,1,0.0001431277309660306,0.008359956013927472,15.436484336853027,
277,80,2,0.0007115035079738874,0.009127388961990501,17.093889236450195,
277,80,3,0.0009636038277419656,0.019578117837989795,16.827537536621094,
277,80,4,0.0009466029708874446,0.021479411538581905,21.01740074157715,
277,80,5,0.0011949877470851522,0.01607871260032534,25.62204933166504,
277,80,6,0.000937881197372481,0.015440799397062666,29.17567253112793,
277,80,7,0.0010926602864174129,0.04072855562275901,35.04618835449219,
277,80,8,0.004054870085638096,0.052889948314927326,38.82128143310547,
277,80,9,0.00392013519587131,0.041651577718450516,43.837684631347656,
277,80,10,0.003559408393199792,0.037885774317716,46.03874206542969,
277,80,11,0.003860150001168128,0.04184688062710318,47.22060012817383,
277,80,12,0.0034219503165197063,0.04592942593746785,49.22106170654297,
277,80,13,0.0027551560823448895,0.04228740241998197,54.838623046875,
277,80,14,0.0026870259900164672,0.03948669627877477,55.20841979980469,
277,80,15,0.0025066540865875675,0.035587580858499446,62.5815315246582,
277,80,16,0.0035943791582672135,0.03776404174898107,64.18163299560547,
277,80,17,0.0038560331634228673,0.035248942179737286,68.75640106201172,
277,80,18,0.0060812173293535166,0.030588199786544257,82.93341064453125,
277,80,19,0.008251345108498453,0.031207009026609,98.52091979980469,
277,80,20,0.01193913282541137,0.03136446259725878,121.0954360961914,
277,80,21,0.015959435141435607,0.030420303231822654,151.62136840820312,
277,80,22,0.02023405520184074,0.02761257879716872,189.78656005859375,
277,80,23,0.021408692646112892,0.02581143333282221,222.582763671875,
277,80,24,0.020928480193196264,0.022076432710842364,286.6969299316406,
277,80,25,0.022702766773775696,0.02386166078071139,328.7927551269531,
277,80,26,0.025502100247249748,0.02557386702242903,398.33026123046875,
277,80,27,0.016896910075428484,0.01858859569329696,321.63946533203125,
278,80,0,0.0009164735072917374,0.004609246394621347,11.178488731384277,
278,80,1,0.0031170169715893925,0.005555353828785803,15.730473518371582,
278,80,2,0.002873585085467978,0.006422606965075683,17.946308135986328,
278,80,3,0.0028345402621904325,0.011306015345431963,19.03264045715332,
278,80,4,0.0023083752870505236,0.01732953768766121,21.47776985168457,
278,80,5,0.002091986685192615,0.016608672964108617,27.975994110107422,
278,80,6,0.0023207451467399665,0.018974171454006705,29.388959884643555,
278,80,7,0.004992389102203676,0.043716952586961955,36.57676696777344,
278,80,8,0.006449280414825509,0.06611473577779126,39.730255126953125,
278,80,9,0.007611085126293382,0.08643429373573042,44.54658126831055,
278,80,10,0.006242404945452473,0.08212488700720777,48.11128234863281,
278,80,11,0.006596762194132633,0.09146062965092794,48.47532272338867,
278,80,12,0.007658598128961525,0.09452700378126622,49.56962203979492,
278,80,13,0.007166455414434614,0.08431069341129727,56.774959564208984,
278,80,14,0.00740878057025951,0.0864350278764715,57.2416877746582,
278,80,15,0.0072160140919099724,0.07776922351007964,62.70325469970703,
278,80,16,0.007163678314575872,0.08237445603017068,64.67195892333984,
278,80,17,0.007362912184890713,0.0801988640283623,67.66985321044922,
278,80,18,0.0069400505056584905,0.08400644040369831,76.9835205078125,
278,80,19,0.005925506265504588,0.08787260855227375,94.83097839355469,
278,80,20,0.00581379717842323,0.0902662393656003,114.62310028076172,
278,80,21,0.005647599898968458,0.09042262009201041,142.82666015625,
278,80,22,0.005953626085605235,0.08912359578080331,180.04832458496094,
278,80,23,0.005378088741746834,0.08479537301886986,222.24305725097656,
278,80,24,0.004954996883357321,0.07619303368543195,283.970703125,
278,80,25,0.005056264346298023,0.08285486698830791,335.6040344238281,
278,80,26,0.005263684413744363,0.08674343170807197,397.76611328125,
278,80,27,0.004524285540202566,0.06488307661302728,320.68670654296875,
279,81,0,0.0018319059593185916,0.01789471073130211,10.030229568481445,
279,81,1,0.0011323488232053425,0.018531001858486218,17.95695686340332,
279,81,2,0.0020436662053470167,0.06054136304207314,19.215055465698242,
279,81,3,0.0032079421144792786,0.2689462317744855,17.679567337036133,
279,81,4,0.003915057247553033,0.2734818618176946,23.840129852294922,
279,81,5,0.0033404024635085294,0.20240357052748048,27.281789779663086,
279,81,6,0.0051145474758085285,0.24390141471065996,29.864469528198242,
279,81,7,0.005749761893626859,0.2613337744516533,38.151329040527344,
279,81,8,0.005788691505212884,0.2516835696626477,42.28048324584961,
279,81,9,0.005955650216943109,0.21017817823965945,46.27222442626953,
279,81,10,0.004889290235636667,0.18091843156650378,50.09842300415039,
279,81,11,0.0051209883110867604,0.17213423124710558,52.815277099609375,
279,81,12,0.005190265149000228,0.18181260548384093,53.63774490356445,
279,81,13,0.00483911229426448,0.14286097760269234,64.19778442382812,
279,81,14,0.005004998787431658,0.15479652482409867,64.14241027832031,
279,81,15,0.007912041097262623,0.13871654616940754,69.9875717163086,
279,81,16,0.009056992038803946,0.14386299191737506,69.47664642333984,
279,81,17,0.009772556853290815,0.15123674607644078,70.264892578125,
279,81,18,0.009881148389259131,0.14255457220226886,76.8071517944336,
279,81,19,0.008245937239105272,0.14397940145211197,88.01242065429688,
279,81,20,0.007909024267713227,0.17150691841239052,102.99272918701172,
279,81,21,0.006843343371603194,0.17792993795855394,131.70913696289062,
279,81,22,0.007306636457419358,0.18553119490887715,165.10818481445312,
279,81,23,0.007266508715565112,0.17324889479907968,201.6031494140625,
279,81,24,0.007035533228573643,0.13729865292890442,260.82415771484375,
279,81,25,0.008586541877466103,0.12644449284798842,307.82098388671875,
279,81,26,0.009836952411052424,0.10768876176175302,379.6396789550781,
279,81,27,0.011060915802799998,0.07829220369835099,318.6217041015625,
280,81,0,4.478380333572396e-05,0.2679588996634188,10.821304321289062,
280,81,1,0.00011066174498963743,0.19959572025009442,15.538308143615723,
280,81,2,0.00016578156437574432,0.19271068194872687,19.06138801574707,
280,81,3,0.0002110041573508692,0.23371896365259393,19.51647186279297,
280,81,4,0.00018555536215913992,0.2517706535469538,24.007938385009766,
280,81,5,0.00025893302018809017,0.22110517444510236,29.25994110107422,
280,81,6,0.0002906531353105146,0.21286145670120027,32.3656005859375,
280,81,7,0.00045206850174150937,0.23424644326212474,38.7850227355957,
280,81,8,0.0005666980765409724,0.2504702438053025,43.026432037353516,
280,81,9,0.0009089240380797392,0.2197232602344421,48.42072677612305,
280,81,10,0.0008571731059090482,0.21860172932502941,53.10810089111328,
280,81,11,0.0008900394378987819,0.22720223947996065,52.373775482177734,
280,81,12,0.001133155050742074,0.25019963118025523,53.826473236083984,
280,81,13,0.0010901357930388489,0.21724895819878942,63.109073638916016,
280,81,14,0.0011411146286232077,0.23204020763782474,61.184452056884766,
280,81,15,0.0010900266482470888,0.21240413038561,68.56083679199219,
280,81,16,0.0011439691623079673,0.23352082657448292,68.79963684082031,
280,81,17,0.0010528874555267853,0.24096293336079921,72.68980407714844,
280,81,18,0.0011686363927920773,0.3139433527832799,83.37992095947266,
280,81,19,0.0010336225968552437,0.30736070466675147,101.04141998291016,
280,81,20,0.0011404117424921312,0.32083755936666114,119.27449035644531,
280,81,21,0.0013502834178729106,0.335144819359702,143.4746856689453,
280,81,22,0.001407883996256798,0.34971027640687524,174.6460418701172,
280,81,23,0.0013573467771916814,0.31837277707776523,217.2974395751953,
280,81,24,0.0011973724874636549,0.26898495660393107,271.41387939453125,
280,81,25,0.0011851459703122735,0.2904179972552047,321.4254150390625,
280,81,26,0.0011491880343876826,0.30005852061603355,386.0892333984375,
280,81,27,0.0010332378649754448,0.45523382834875503,322.39349365234375,
281,81,0,0.0002498958419525632,0.0018494126265043986,9.433812141418457,
281,81,1,0.0011445550973486762,0.004054277655653471,15.874135971069336,
281,81,2,0.0011607966526676616,0.010464819270051495,17.772329330444336,
281,81,3,0.0022481902053849145,0.03178886132529801,18.588905334472656,
281,81,4,0.0025150997315853685,0.041462481613355084,22.276538848876953,
281,81,5,0.0018214844614961034,0.03578735791363519,29.07870101928711,
281,81,6,0.0017001660716303713,0.044370108019011645,29.774702072143555,
281,81,7,0.002755594602084077,0.06488311238119682,40.11006164550781,
281,81,8,0.004011560073846399,0.08222426032970598,41.485618591308594,
281,81,9,0.0038441900687975483,0.0929031529460913,44.85849380493164,
281,81,10,0.003194542311364401,0.08690866043108203,50.68439483642578,
281,81,11,0.003159224406275807,0.10292172883104611,52.876522064208984,
281,81,12,0.0032909689749699433,0.11473107904749602,55.192344665527344,
281,81,13,0.003032761008449958,0.10441121324561364,62.36374282836914,
281,81,14,0.003068023013818477,0.11200694654696608,61.21389389038086,
281,81,15,0.0027325434028971918,0.09980149002720695,69.44975280761719,
281,81,16,0.002657463208824762,0.0978076329311578,71.10887145996094,
281,81,17,0.002535005671816082,0.09358397204880187,73.54222869873047,
281,81,18,0.002146802643431145,0.09568129181947993,85.14688110351562,
281,81,19,0.0017561073558197693,0.09184456403939223,99.34318542480469,
281,81,20,0.0017529396444313505,0.10087512581054514,118.56465148925781,
281,81,21,0.001632510976834145,0.10580634911622078,145.36126708984375,
281,81,22,0.0017924479595115006,0.11757757958372927,179.46783447265625,
281,81,23,0.0016384442061884164,0.10992061197675473,223.22860717773438,
281,81,24,0.0012805182736406184,0.09655857423301617,285.6568603515625,
281,81,25,0.0012319763425745478,0.09777785532716898,329.1038513183594,
281,81,26,0.0011846014169215602,0.1029842396706474,384.17303466796875,
281,81,27,0.0008658624357085198,0.09197022516375009,320.5272216796875,
282,82,0,0.0004053075344898627,0.03774865072305944,10.3204927444458,
282,82,1,0.00034563695175193754,0.030120408587448022,17.042255401611328,
282,82,2,0.0008506091166075036,0.040951855515269475,18.512758255004883,
282,82,3,0.0012389890915961432,0.07628657478129408,17.789447784423828,
282,82,4,0.001393034451113162,0.10181307359146374,26.318105697631836,
282,82,5,0.001286803069405651,0.08395973131535417,28.835275650024414,
282,82,6,0.0013072038155916843,0.07756017924295355,31.216123580932617,
282,82,7,0.002306598541156779,0.09633935389572335,37.55826950073242,
282,82,8,0.0029131205630269497,0.11813458333747173,44.692588806152344,
282,82,9,0.0030267281458344897,0.11886147490591614,49.577152252197266,
282,82,10,0.002972420356822547,0.09756275828916616,53.23325729370117,
282,82,11,0.003203023153724449,0.1007130379024741,54.79639434814453,
282,82,12,0.00300687506700148,0.1004826996113678,56.36417770385742,
282,82,13,0.002574053645031049,0.07688982216609919,64.15697479248047,
282,82,14,0.002577105347174924,0.07265025609071019,64.43798065185547,
282,82,15,0.002676301507844814,0.06835379052750401,71.36117553710938,
282,82,16,0.0030855938754499324,0.07944811188902401,70.50665283203125,
282,82,17,0.003440341772861011,0.08715139750400402,70.05438995361328,
282,82,18,0.003462024242770423,0.0947829671738688,77.1695785522461,
282,82,19,0.004541100724960168,0.0880884941514557,86.59492492675781,
282,82,20,0.007007697111862332,0.08818606664401074,99.35804748535156,
282,82,21,0.008736172133359199,0.07846446355981984,128.097900390625,
282,82,22,0.02132420158194759,0.08243244647256065,160.05332946777344,
282,82,23,0.06736705656959863,0.07903861590761796,202.96832275390625,
282,82,24,0.09247325652078986,0.07432216600643116,255.10536193847656,
282,82,25,0.11363278743042293,0.0734630893452356,319.8810119628906,
282,82,26,0.1196143006495124,0.06933239811360414,392.9989929199219,
282,82,27,0.0700755318776104,0.05948742565024423,330.6015930175781,
283,82,0,0.0003085235200944725,0.019485737562242145,9.496676445007324,
283,82,1,0.00030514424875771606,0.011863469708133678,15.662850379943848,
283,82,2,0.0007692465111293068,0.020653135645596787,17.09488868713379,
283,82,3,0.002578355386633202,0.045181483658044974,17.841384887695312,
283,82,4,0.0029184603946158516,0.047880314127688006,21.3400936126709,
283,82,5,0.0022196742997250274,0.03990412369545748,27.75430679321289,
283,82,6,0.00222600733633882,0.03967651936777661,29.802490234375,
283,82,7,0.0018101996022338307,0.05245327496369245,36.09882736206055,
283,82,8,0.0018189926513468846,0.05848742850707689,38.9371223449707,
283,82,9,0.00163678225131636,0.053428251041379604,43.55626678466797,
283,82,10,0.0015299368288557158,0.06229841044765183,46.36603546142578,
283,82,11,0.0017739511137464525,0.07185940743687502,46.233978271484375,
283,82,12,0.0021927419271102755,0.07434249143684157,46.64527893066406,
283,82,13,0.0021813882839487597,0.06638978651601157,54.86436462402344,
283,82,14,0.002215497469788219,0.0691120240958436,55.67595291137695,
283,82,15,0.0025700042053117267,0.07488408121672241,62.27885055541992,
283,82,16,0.0033984425223682058,0.08515064031136421,64.76160430908203,
283,82,17,0.0044990912333993105,0.08595268904144315,70.7989501953125,
