slot_id,context_id,split,slot_type,meaning_id,category,role,truth,transform,group,valid,dup_detected,cos,cos_orig,delta,abs_delta,V
c22_entity,22,eval,entity,c22_entity_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.8496147588794409,0.8575460501290919,-0.007931291249650974,0.007931291249650974,0.006573239469794823
c23_entity,23,eval,entity,c23_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.8643703500520709,0.8629616537531732,0.001408696298897616,0.001408696298897616,0.000314670735153455
c23_entity,23,eval,entity,c23_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.8574256033895276,0.8629616537531732,-0.005536050363645684,0.005536050363645684,0.0038955165630563116
c23_entity,23,eval,entity,c23_entity_entity_sub,entity_sub,false,contradicted,light1,light,True,False,0.8643536403485277,0.8629055309242817,0.0014481094242460024,0.0014481094242460024,0.00030860647220432025
c23_entity,23,eval,entity,c23_entity_entity_sub,entity_sub,false,contradicted,aggr1,aggressive,True,False,0.8587460547855293,0.8629055309242817,-0.004159476138752338,0.004159476138752338,0.0059143195222287614
c23_entity,23,eval,entity,c23_entity_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.8618055592903962,0.8601870243467368,0.0016185349436593777,0.0016185349436593777,0.0003547072465525103
c23_entity,23,eval,entity,c23_entity_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.8549140282548975,0.8601870243467368,-0.005272996091839288,0.005272996091839288,0.004017934452029692
c24_entity,24,eval,entity,c24_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.9106646401148556,0.910433956682126,0.0002306834327295837,0.0002306834327295837,0.00021616269137780808
c24_entity,24,eval,entity,c24_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.912717560287636,0.910433956682126,0.002283603605509943,0.002283603605509943,0.001128374187340131
c24_entity,24,eval,entity,c24_entity_entity_sub,entity_sub,false,contradicted,light1,light,True,False,0.9106892487379764,0.9106639007548236,2.53479831527903e-05,2.53479831527903e-05,0.000207544032680973
c24_entity,24,eval,entity,c24_entity_entity_sub,entity_sub,false,contradicted,aggr1,aggressive,True,False,0.9124818993246288,0.9106639007548236,0.0018179985698051349,0.0018179985698051349,0.001029438693520679
c24_entity,24,eval,entity,c24_entity_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.91001401744326,0.909694209880078,0.0003198075631820618,0.0003198075631820618,0.00026611558051448103
c24_entity,24,eval,entity,c24_entity_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.9133243137729524,0.909694209880078,0.0036301038928744367,0.0036301038928744367,0.001098187942750295
c24_detail,24,eval,detail,c24_detail_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.9104555469327976,0.910433956682126,2.1590250671610356e-05,2.1590250671610356e-05,0.00013053134290785806
c24_detail,24,eval,detail,c24_detail_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.9143892699616708,0.910433956682126,0.003955313279544792,0.003955313279544792,0.001403387276245338
c24_detail,24,eval,detail,c24_detail_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.9102735719022426,0.910578090022059,-0.0003045181198164659,0.0003045181198164659,0.0001654292759962761
c24_detail,24,eval,detail,c24_detail_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.914157783241522,0.910578090022059,0.0035796932194629427,0.0035796932194629427,0.0014336661603349121
c24_detail,24,eval,detail,c24_detail_relation_rev,relation_rev,false,contradicted,light1,light,True,False,0.907914355430759,0.9078604964115364,5.3859019222612936e-05,5.3859019222612936e-05,0.00014885019922850073
c24_detail,24,eval,detail,c24_detail_relation_rev,relation_rev,false,contradicted,aggr1,aggressive,True,False,0.910632587312295,0.9078604964115364,0.0027720909007585837,0.0027720909007585837,0.001510665256479804
c25_entity,25,eval,entity,c25_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.8779347914921485,0.8778747339917803,6.005750036819357e-05,6.005750036819357e-05,9.167618882177653e-05
c25_entity,25,eval,entity,c25_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.8823584717777322,0.8778747339917803,0.004483737785951902,0.004483737785951902,0.0030916618343141966
c25_entity,25,eval,entity,c25_entity_entity_sub,entity_sub,false,contradicted,light1,light,True,False,0.8760993192641313,0.8759587064360593,0.00014061282807198427,0.00014061282807198427,7.746951599085783e-05
c25_entity,25,eval,entity,c25_entity_entity_sub,entity_sub,false,contradicted,aggr1,aggressive,True,False,0.8810270797883265,0.8759587064360593,0.005068373352267175,0.005068373352267175,0.003127353141683664
c25_entity,25,eval,entity,c25_entity_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.8781574671001625,0.8781000721912843,5.739490887823884e-05,5.739490887823884e-05,7.327110375554557e-05
c25_entity,25,eval,entity,c25_entity_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.8823992526051353,0.8781000721912843,0.0042991804138510226,0.0042991804138510226,0.003064737250231153
c26_detail,26,eval,detail,c26_detail_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.8592074262648066,0.8608345934708416,-0.0016271672060349518,0.0016271672060349518,0.00020228053012893987
c26_detail,26,eval,detail,c26_detail_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.8577996859742067,0.8608345934708416,-0.00303490749663482,0.00303490749663482,0.0012121601100814061
c26_detail,26,eval,detail,c26_detail_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.8595752512832386,0.8610268614405274,-0.0014516101572887852,0.0014516101572887852,0.0002006772701056425
c26_detail,26,eval,detail,c26_detail_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.8582182856562859,0.8610268614405274,-0.0028085757842415404,0.0028085757842415404,0.0010592187494515848
c27_entity,27,eval,entity,c27_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.8772754376505852,0.8817457160078834,-0.004470278357298185,0.004470278357298185,0.0005721800932085852
c27_entity,27,eval,entity,c27_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.9011249195197032,0.8817457160078834,0.019379203511819765,0.019379203511819765,0.015667580441901974
c27_entity,27,eval,entity,c27_entity_entity_sub,entity_sub,false,contradicted,light1,light,True,False,0.8807328265178874,0.884969143487512,-0.004236316969624565,0.004236316969624565,0.0006854919529378778
c27_entity,27,eval,entity,c27_entity_entity_sub,entity_sub,false,contradicted,aggr1,aggressive,True,False,0.9035508721085922,0.884969143487512,0.018581728621080207,0.018581728621080207,0.015084046558886066
c27_entity,27,eval,entity,c27_entity_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.8802409465153525,0.884805014822088,-0.004564068306735503,0.004564068306735503,0.0008223776765334812
c27_entity,27,eval,entity,c27_entity_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.9008092709903884,0.884805014822088,0.01600425616830048,0.01600425616830048,0.011449896470275167
c28_entity,28,eval,entity,c28_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.8833049287622451,0.8849390108935747,-0.0016340821313296505,0.0016340821313296505,0.00024034660905158933
c28_entity,28,eval,entity,c28_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.8771585843891179,0.8849390108935747,-0.007780426504456872,0.007780426504456872,0.0040620454554294305
c28_entity,28,eval,entity,c28_entity_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.8800701693660641,0.8819781176953511,-0.0019079483292869792,0.0019079483292869792,0.00024562938524352873
c28_entity,28,eval,entity,c28_entity_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.8735116842560978,0.8819781176953511,-0.00846643343925324,0.00846643343925324,0.004242237041051089
c28_detail,28,eval,detail,c28_detail_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.8862854344841857,0.8849390108935747,0.00134642359061099,0.00134642359061099,0.0003161719857741607
c28_detail,28,eval,detail,c28_detail_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.8802338980951981,0.8849390108935747,-0.004705112798376598,0.004705112798376598,0.005488812009068034
c28_detail,28,eval,detail,c28_detail_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.8861293479086544,0.8847933162561261,0.001336031652528269,0.001336031652528269,0.0003162685248121466
c28_detail,28,eval,detail,c28_detail_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.8802129771902903,0.8847933162561261,-0.00458033906583577,0.00458033906583577,0.005547782027593318
c28_detail,28,eval,detail,c28_detail_relation_rev,relation_rev,false,contradicted,light1,light,True,False,0.8863536317183804,0.884872401513846,0.0014812302045343895,0.0014812302045343895,0.00034668955352112896
c28_detail,28,eval,detail,c28_detail_relation_rev,relation_rev,false,contradicted,aggr1,aggressive,True,False,0.8791594773444502,0.884872401513846,-0.005712924169395839,0.005712924169395839,0.0056309647892113235
c29_detail,29,eval,detail,c29_detail_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.8968370531769972,0.9053139599628196,-0.008476906785822358,0.008476906785822358,0.002797097282295269
c29_detail,29,eval,detail,c29_detail_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.9048366794144472,0.9053139599628196,-0.0004772805483723719,0.0004772805483723719,0.000845977502423545
c29_detail,29,eval,detail,c29_detail_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.896754392062353,0.9051952904784288,-0.00844089841607587,0.00844089841607587,0.0027656235013416852
c29_detail,29,eval,detail,c29_detail_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.9044207774782234,0.9051952904784288,-0.000774513000205479,0.000774513000205479,0.00086142139540335
c29_detail,29,eval,detail,c29_detail_relation_rev,relation_rev,false,contradicted,light1,light,True,False,0.8967958484242066,0.9052101300357052,-0.008414281611498597,0.008414281611498597,0.0028136299797502096
c29_detail,29,eval,detail,c29_detail_relation_rev,relation_rev,false,contradicted,aggr1,aggressive,True,False,0.9043497755235004,0.9052101300357052,-0.0008603545122047862,0.0008603545122047862,0.000880785922010241
c30_entity,30,eval,entity,c30_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.8674231026626302,0.8678605185493107,-0.00043741588668044784,0.00043741588668044784,0.00013271024874006443
c30_entity,30,eval,entity,c30_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.8642247944827377,0.8678605185493107,-0.003635724066572976,0.003635724066572976,0.0028596499887745264
c30_entity,30,eval,entity,c30_entity_entity_sub,entity_sub,false,contradicted,light1,light,True,False,0.8665533502010818,0.8670919502508654,-0.0005386000497835663,0.0005386000497835663,0.00013443950751323985
c30_entity,30,eval,entity,c30_entity_entity_sub,entity_sub,false,contradicted,aggr1,aggressive,True,False,0.8636790865688364,0.8670919502508654,-0.003412863682028977,0.003412863682028977,0.002971435011201784
c30_entity,30,eval,entity,c30_entity_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.8669238611303721,0.8677197499532333,-0.0007958888228611904,0.0007958888228611904,0.0001251216713135106
c30_entity,30,eval,entity,c30_entity_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.8637299956783135,0.8677197499532333,-0.003989754274919766,0.003989754274919766,0.002858477542713067
c30_detail,30,eval,detail,c30_detail_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.8696991232726503,0.8678605185493107,0.0018386047233396319,0.0018386047233396319,0.0002755471531267206
c30_detail,30,eval,detail,c30_detail_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.8709255366825098,0.8678605185493107,0.003065018133199149,0.003065018133199149,0.003770302413471427
c30_detail,30,eval,detail,c30_detail_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.8698466008889544,0.8686507609982111,0.0011958398907432333,0.0011958398907432333,0.000209321697401621
c30_detail,30,eval,detail,c30_detail_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.8711040464242408,0.8686507609982111,0.0024532854260296277,0.0024532854260296277,0.0036931300984347493
c30_detail,30,eval,detail,c30_detail_relation_rev,relation_rev,false,contradicted,light1,light,True,False,0.8684141582794285,0.8667629811219145,0.00165117715751395,0.00165117715751395,0.000217897883306728
c30_detail,30,eval,detail,c30_detail_relation_rev,relation_rev,false,contradicted,aggr1,aggressive,True,False,0.869940301463113,0.8667629811219145,0.003177320341198442,0.003177320341198442,0.0035663748433075737
c31_entity,31,eval,entity,c31_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.8857478582060435,0.8874128814402656,-0.0016650232342221294,0.0016650232342221294,0.00014277221203817803
c31_entity,31,eval,entity,c31_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.8879770768682758,0.8874128814402656,0.0005641954280101169,0.0005641954280101169,0.0005457929275231033
c31_entity,31,eval,entity,c31_entity_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.8858371916348137,0.8876256640463057,-0.001788472411492048,0.001788472411492048,0.0001427225799686127
c31_entity,31,eval,entity,c31_entity_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.8877283335346016,0.8876256640463057,0.00010266948829584788,0.00010266948829584788,0.0005446950283470864
c31_detail,31,eval,detail,c31_detail_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.8875438613454805,0.8874128814402656,0.00013097990521482306,0.00013097990521482306,0.00012539192518856712
c31_detail,31,eval,detail,c31_detail_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.8899921779230648,0.8874128814402656,0.002579296482799198,0.002579296482799198,0.0032451887624248554
c31_detail,31,eval,detail,c31_detail_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.8882448897316583,0.8879559028188487,0.00028898691280954125,0.00028898691280954125,0.00012478125820702957
c31_detail,31,eval,detail,c31_detail_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.889841824378024,0.8879559028188487,0.0018859215591752188,0.0018859215591752188,0.003739174093010944
c32_detail,32,eval,detail,c32_detail_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.8900790910751241,0.8910982270930855,-0.0010191360179614417,0.0010191360179614417,8.527834581240068e-05
c32_detail,32,eval,detail,c32_detail_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.8988859370504731,0.8910982270930855,0.007787709957387645,0.007787709957387645,0.004967401683881101
c32_detail,32,eval,detail,c32_detail_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.8903899539566664,0.8914818394668809,-0.001091885510214441,0.001091885510214441,8.59334979288473e-05
c32_detail,32,eval,detail,c32_detail_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.8989314766543209,0.8914818394668809,0.007449637187440072,0.007449637187440072,0.004863343638902062
c32_detail,32,eval,detail,c32_detail_relation_rev,relation_rev,false,contradicted,light1,light,True,False,0.8901708780680484,0.890987722158739,-0.0008168440906906049,0.0008168440906906049,9.00650269618497e-05
c32_detail,32,eval,detail,c32_detail_relation_rev,relation_rev,false,contradicted,aggr1,aggressive,True,False,0.8989549672494896,0.890987722158739,0.007967245090750641,0.007967245090750641,0.004983195077882807
c33_entity,33,eval,entity,c33_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.826773328515424,0.8344891085085681,-0.007715779993144101,0.007715779993144101,0.0005863329829074448
c33_entity,33,eval,entity,c33_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.8204998720800535,0.8344891085085681,-0.013989236428514573,0.013989236428514573,0.003538936855173591
c33_entity,33,eval,entity,c33_entity_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.8259226929339696,0.8338051965412446,-0.007882503607275049,0.007882503607275049,0.0006204227723203282
c33_entity,33,eval,entity,c33_entity_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.82066440655532,0.8338051965412446,-0.013140789985924606,0.013140789985924606,0.0033942217227661553
c35_entity,35,eval,entity,c35_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.9031356021440722,0.9032780566358088,-0.00014245449173666547,0.00014245449173666547,0.0001868394266045792
c35_entity,35,eval,entity,c35_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.9050480992350032,0.9032780566358088,0.0017700425991943325,0.0017700425991943325,0.0016057878845086027
c35_entity,35,eval,entity,c35_entity_entity_sub,entity_sub,false,contradicted,light1,light,True,False,0.90644395037826,0.90661802400906,-0.00017407363080002014,0.00017407363080002014,0.00016493327130207014
c35_entity,35,eval,entity,c35_entity_entity_sub,entity_sub,false,contradicted,aggr1,aggressive,True,False,0.9069415307702676,0.90661802400906,0.0003235067612076259,0.0003235067612076259,0.001913771625173144
c35_entity,35,eval,entity,c35_entity_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.9027343465001548,0.9026469564019436,8.739009821123744e-05,8.739009821123744e-05,0.00020761975191974091
c35_entity,35,eval,entity,c35_entity_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.905175204613538,0.9026469564019436,0.002528248211594364,0.002528248211594364,0.0016545552265480046
c35_detail,35,eval,detail,c35_detail_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.9034621893654854,0.9032780566358088,0.00018413272967654493,0.00018413272967654493,8.218966304296416e-05
c35_detail,35,eval,detail,c35_detail_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.905169434854474,0.9032780566358088,0.0018913782186651407,0.0018913782186651407,0.001447665455303615
c35_detail,35,eval,detail,c35_detail_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.9045471937905508,0.9043086476461492,0.00023854614440166344,0.00023854614440166344,8.050260252245867e-05
c35_detail,35,eval,detail,c35_detail_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.9051632753433394,0.9043086476461492,0.0008546276971902467,0.0008546276971902467,0.0013929289668486167
c36_entity,36,eval,entity,c36_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.8764525708662749,0.8757004229483661,0.0007521479179087853,0.0007521479179087853,9.653760400429867e-05
c36_entity,36,eval,entity,c36_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.8834513432481143,0.8757004229483661,0.00775092029974811,0.00775092029974811,0.00422901972474099
c36_entity,36,eval,entity,c36_entity_correction,correction,correct,entailed,light1,light,True,False,0.8736887869202817,0.8731386845544115,0.0005501023658702753,0.0005501023658702753,0.00010773031661404087
c36_entity,36,eval,entity,c36_entity_correction,correction,correct,entailed,aggr1,aggressive,True,False,0.8808243815883865,0.8731386845544115,0.007685697033975036,0.007685697033975036,0.0049142992274516795
c36_entity,36,eval,entity,c36_entity_entity_sub,entity_sub,false,contradicted,light1,light,True,False,0.8732389491673819,0.8728377204937415,0.0004012286736403414,0.0004012286736403414,0.00011406377700040604
c36_entity,36,eval,entity,c36_entity_entity_sub,entity_sub,false,contradicted,aggr1,aggressive,True,False,0.879214292201283,0.8728377204937415,0.006376571707541467,0.006376571707541467,0.005169611510610905
c36_entity,36,eval,entity,c36_entity_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.8742686480304032,0.8735519108229525,0.0007167372074506906,0.0007167372074506906,0.00010090827679143377
c36_entity,36,eval,entity,c36_entity_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.8814442982472382,0.8735519108229525,0.007892387424285774,0.007892387424285774,0.004097313002226599
c37_entity,37,eval,entity,c37_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.820792950469479,0.8226641619771717,-0.0018712115076927605,0.0018712115076927605,0.00013500819628975425
c37_entity,37,eval,entity,c37_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.8166676973925063,0.8226641619771717,-0.005996464584665406,0.005996464584665406,0.0019011586690994564
c37_entity,37,eval,entity,c37_entity_correction,correction,correct,entailed,light1,light,True,False,0.8264634976143145,0.8276500692436131,-0.0011865716292985828,0.0011865716292985828,0.0001243579221098523
c37_entity,37,eval,entity,c37_entity_correction,correction,correct,entailed,aggr1,aggressive,True,False,0.8239373169983301,0.8276500692436131,-0.003712752245283002,0.003712752245283002,0.001925131154491888
c37_entity,37,eval,entity,c37_entity_entity_sub,entity_sub,false,contradicted,light1,light,True,False,0.8217432666194961,0.8234393272924861,-0.0016960606729899963,0.0016960606729899963,0.00013457648458503613
c37_entity,37,eval,entity,c37_entity_entity_sub,entity_sub,false,contradicted,aggr1,aggressive,True,False,0.8186699502654875,0.8234393272924861,-0.004769377026998645,0.004769377026998645,0.002192688895338968
c37_entity,37,eval,entity,c37_entity_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.8210787780715999,0.8229129663634194,-0.0018341882918194718,0.0018341882918194718,0.00013650425510358666
c37_entity,37,eval,entity,c37_entity_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.8164070821078481,0.8229129663634194,-0.006505884255571304,0.006505884255571304,0.0018811951481665368
c38_entity,38,eval,entity,c38_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,light1,light,True,False,0.9035631376343702,0.9051324626124364,-0.0015693249780661667,0.0015693249780661667,0.00012590794605626954
c38_entity,38,eval,entity,c38_entity_original_contradicted,original_contradicted,natural_error_original,contradicted,aggr1,aggressive,True,False,0.9018501204257712,0.9051324626124364,-0.0032823421866652325,0.0032823421866652325,0.0037084645201702626
c38_entity,38,eval,entity,c38_entity_detail_sub,detail_sub,false,contradicted,light1,light,True,False,0.9035058903857692,0.905083972593749,-0.0015780822079797252,0.0015780822079797252,0.00012400453139116419
c38_entity,38,eval,entity,c38_entity_detail_sub,detail_sub,false,contradicted,aggr1,aggressive,True,False,0.9017192893245518,0.905083972593749,-0.003364683269197144,0.003364683269197144,0.00391062382385754
