pair_id,template_id,block,d_entity_w1,d_entity_w2,d_phrasing_a,d_phrasing_b,norm_a,error
9,2,15,0.0030670586164426306,0.0017211946872192074,0.016151687532011683,0.01181005209417163,73.40044403076172,
9,2,16,0.003918911255961888,0.0018591018631928247,0.01934541247274202,0.013378320797177379,73.93931579589844,
9,2,17,0.004004561750831526,0.0017967132301890398,0.019866193751117756,0.014049276932096122,75.5201644897461,
9,2,18,0.0033310734179236023,0.0014905253771815286,0.0162284481564694,0.01151949613602643,84.2817611694336,
9,2,19,0.003310307767306231,0.0014270659210232628,0.015849410985842693,0.011249216641625925,91.09671783447266,
9,2,20,0.0028860717082744847,0.0012286524931668374,0.014202325324666254,0.009766128168470556,112.54436492919922,
9,2,21,0.0027839295408276232,0.0011113209211476294,0.013617683486323529,0.009026595245034907,139.89468383789062,
9,2,22,0.003161876115508444,0.001468517557937643,0.014322680302361057,0.009424043286422767,172.17930603027344,
9,2,23,0.0031730016728881427,0.0015296395644464056,0.011954202821881976,0.007617428545286575,236.43292236328125,
9,2,24,0.0029719956034034434,0.0014178740736054962,0.011935036314474567,0.0077892719731027515,291.1914367675781,
9,2,25,0.0030080999195118974,0.001428036953826206,0.01269038197572403,0.008376471706769029,352.2066650390625,
9,2,26,0.0028033910041707077,0.0015422402792739653,0.013021122468598545,0.008693033263387107,426.3736267089844,
9,2,27,0.003928301425226821,0.0013192477779035983,0.019288628190329837,0.011064290679840383,343.6462707519531,
10,2,0,3.675470227992861e-05,3.64836391337775e-05,0.00021533729841416438,0.00022514737069712076,13.483325004577637,
10,2,1,3.535540436316875e-05,4.356962783791385e-05,0.0001989311057607468,0.00021337824782008408,23.667978286743164,
10,2,2,0.00011447978443202,0.0001453255712081658,0.0005170552889181002,0.0005128544469704677,24.758325576782227,
10,2,3,0.000208777619334799,0.00026713860782301424,0.0009378946793636711,0.0008090171084635944,22.6005802154541,
10,2,4,0.00032736187427007124,0.0004387249742459076,0.0015896416958424142,0.0012851753102836039,24.820947647094727,
10,2,5,0.0003367009891170891,0.0004102588235059823,0.0020862239205803323,0.001754413225722895,29.37285614013672,
10,2,6,0.0003531568348013048,0.0004505182305037936,0.003487337588348849,0.003294186215828221,32.27359390258789,
10,2,7,0.0007036433787865892,0.0009072860373927627,0.00720745473709683,0.007264760306447071,39.1765022277832,
10,2,8,0.0008979779238410535,0.0010394713800158106,0.008643796242466695,0.0088741002438949,45.2651252746582,
10,2,9,0.0011094845071789594,0.001006789896251692,0.00902341447872379,0.009258759347914425,52.83427810668945,
10,2,10,0.0009442424491805657,0.000893077610035653,0.010281635943577672,0.010643103245093877,61.33656311035156,
10,2,11,0.0010921414057787349,0.0010620632003253139,0.01554469068886688,0.015443433628350434,60.068660736083984,
10,2,12,0.0011113989620787912,0.0010021198835962197,0.01692994092014699,0.016744854079882132,60.25122833251953,
10,2,13,0.00103053784910756,0.0008876862021335308,0.016308448828747157,0.016463573230553363,66.56761169433594,
10,2,14,0.0011223428279194536,0.0008889516864297731,0.01839113110354873,0.0190763828517998,67.16393280029297,
10,2,15,0.0011090201295942403,0.0008433521188465631,0.017693447799876694,0.0184332208635406,72.79660034179688,
10,2,16,0.0013490634727438833,0.0009890259523046563,0.022096145206758733,0.023859416086151608,73.07461547851562,
10,2,17,0.0015305721586449383,0.0009853099649371755,0.023233812084170746,0.025765115734613264,73.71357727050781,
10,2,18,0.0013291688030027116,0.0008278498724505479,0.01815498711822161,0.020645708436655696,83.3132095336914,
10,2,19,0.0012700700950292187,0.0007982340946993682,0.016470509940419986,0.019441643912273432,90.73091125488281,
10,2,20,0.0012074986329069226,0.0006870234953704202,0.013549079330267944,0.016936374816878486,111.47107696533203,
10,2,21,0.001185356501668955,0.000599493333303891,0.011535866190665933,0.014764778796763744,139.80067443847656,
10,2,22,0.0013627880737399067,0.0006940067302335651,0.01173414650571003,0.015341373915917056,172.75125122070312,
10,2,23,0.0014145369686527909,0.0007050780081786501,0.009410618496412892,0.01296551345918584,236.86793518066406,
10,2,24,0.0013798975595502583,0.0005923769601542395,0.009058731144968801,0.012733493519383576,293.65936279296875,
10,2,25,0.0013992724167800619,0.0005849756700735398,0.009206968235100144,0.012635281899563533,358.47283935546875,
10,2,26,0.0012982299858799173,0.0005764365312171948,0.00905558903039827,0.012177092427282155,435.7591552734375,
10,2,27,0.0008536817513787875,0.0006433879781724272,0.009412681187751404,0.013406571707250348,346.7559509277344,
11,2,0,0.0005391693462766245,0.0005336979357318805,0.0002155071560921984,0.00021646272136122136,13.494771003723145,
11,2,1,0.001031465378570795,0.0005927968379909609,0.0005363510363129986,0.0001988616734385218,24.1192569732666,
11,2,2,0.0023153501319389536,0.0012032979200626848,0.0015029452280725941,0.0004320069380687741,25.0838623046875,
11,2,3,0.004182299653403332,0.0022658227168419476,0.002314288500173234,0.0006642134989811588,23.141517639160156,
11,2,4,0.006144908694209472,0.003926676438307353,0.002934572011962122,0.0009408472771377241,25.302703857421875,
11,2,5,0.007022591113550969,0.004223380571687474,0.0034421173899428226,0.0013968347569147666,29.635377883911133,
11,2,6,0.011381725356520045,0.00781686103408219,0.004813550671462163,0.002306244481251274,32.361473083496094,
11,2,7,0.019305447168510237,0.014874078426641901,0.00843955584343481,0.00513578396262615,39.191619873046875,
11,2,8,0.02686547165854747,0.022713779594019545,0.010189328927419639,0.007314284726323894,45.076148986816406,
11,2,9,0.038726575887654935,0.03139623230280897,0.011134869968595473,0.007546659307836379,50.82727813720703,
11,2,10,0.03449659430684515,0.02756919214052389,0.01113119913758065,0.007222119819422335,59.27412033081055,
11,2,11,0.04102842416255015,0.03155589415168569,0.014617066071337725,0.008278261599479642,58.405975341796875,
11,2,12,0.04323459900103088,0.031802401338347,0.017798770793201246,0.010011698486320775,58.088104248046875,
11,2,13,0.03886208840564975,0.027160023688494905,0.01781805897971711,0.00983618811706155,67.23649597167969,
11,2,14,0.038279552480432244,0.027271088148322686,0.019896404029696835,0.010161599732034898,68.00236511230469,
11,2,15,0.0326706324159205,0.023361228774111953,0.01936382456043717,0.009769711452003005,73.599365234375,
11,2,16,0.036538125166304614,0.026054108906783613,0.0235581585528567,0.011267861265287338,74.5980224609375,
11,2,17,0.03625583507338115,0.02626348612094509,0.026403948635787655,0.012422763736512854,75.3814468383789,
11,2,18,0.02938770444981209,0.022219933053308605,0.020719267630735616,0.010904068432057601,85.05513000488281,
11,2,19,0.03481117612580853,0.024236112740316007,0.019225511582682486,0.012623435450612841,93.63255310058594,
11,2,20,0.0356695545646154,0.026005960809618256,0.01845623630895621,0.01324161934421808,112.40951538085938,
11,2,21,0.038520133500949405,0.027890748750789895,0.01810275852186949,0.014104129733304771,138.9084014892578,
11,2,22,0.05587054933790725,0.036001040262313544,0.020522189516819056,0.015687675429829517,174.92889404296875,
11,2,23,0.05242953562363828,0.032960284024323716,0.017718753136628074,0.014502285810217952,245.21734619140625,
11,2,24,0.053246365083403746,0.031209978896486357,0.01830222273696347,0.014494847826711399,305.7746887207031,
11,2,25,0.057406152910248864,0.03195959802111947,0.020177056726426223,0.01569243993067515,368.8971862792969,
11,2,26,0.05906013458249393,0.032943107604074706,0.018839105771144116,0.014566043107229532,449.323486328125,
11,2,27,0.055509635172724225,0.04016442848907842,0.019798699387347796,0.019931629886422497,350.44866943359375,
12,3,0,0.0003242875481089813,0.00032574710095834014,0.0006361055877556199,0.000628651617568865,11.604402542114258,
12,3,1,0.00042842947950916255,0.0005086166829294525,0.0008108044204911957,0.0007092051063869453,15.242088317871094,
12,3,2,0.0003841252321642452,0.0005667730810360316,0.0008506170800737234,0.0007751636644431903,20.13895606994629,
12,3,3,0.000505764045680368,0.0007210678601446974,0.0009977046531230993,0.0009685333440152544,20.12078285217285,
12,3,4,0.000573267533978683,0.0008430661672053086,0.0009007414493664712,0.0009246563546138065,25.37387466430664,
12,3,5,0.0005661448562606086,0.0007960640384084838,0.0009505590602271186,0.0010087261246496393,30.69154930114746,
12,3,6,0.0006321965907954974,0.0008175189215574585,0.0014418500301539572,0.0013545107972579018,33.77008819580078,
12,3,7,0.0006918458793787607,0.000849782340708094,0.001833340712770748,0.0018019352241301911,40.579345703125,
12,3,8,0.001005099813881416,0.001190241780505752,0.003236968840265364,0.003130125475816592,45.60858917236328,
12,3,9,0.0013328297101500297,0.0015672432524479474,0.006925294591002107,0.006988160620247208,48.20736312866211,
12,3,10,0.0015886301183947182,0.001972015674006511,0.011769968970482103,0.011103460016813282,49.111331939697266,
12,3,11,0.001947840723024008,0.0025960428685374293,0.015419881095713794,0.014201865615502407,53.328643798828125,
12,3,12,0.002759065160929941,0.0033726876203709066,0.018459293175399516,0.01725289501005467,57.15504455566406,
12,3,13,0.0037985978531474007,0.004070363599818272,0.02144027098798884,0.019813712824109486,59.50554275512695,
12,3,14,0.004603643868692053,0.004497717547790492,0.025461095641385434,0.02311375165479357,59.38758087158203,
12,3,15,0.005094699954145687,0.004799807430001857,0.02620990121447675,0.024689736311034993,68.69921112060547,
12,3,16,0.006624899947331397,0.006729487310885518,0.032608734877079715,0.03217903158594171,66.18388366699219,
12,3,17,0.008073392226856435,0.007987382090539619,0.03840696862679105,0.03844753567267423,70.06640625,
12,3,18,0.007889920156721963,0.008818756711092446,0.0371102748921297,0.03915668125971028,75.47167205810547,
12,3,19,0.009544700779075987,0.012612532799678333,0.0497468696381822,0.05175593673539991,86.24531555175781,
12,3,20,0.010247754680057009,0.01767195405649713,0.06398074012173649,0.06383368878804385,102.37525939941406,
12,3,21,0.010777814218224324,0.022256924900750596,0.09229934365611858,0.0890965259097769,121.71428680419922,
12,3,22,0.010863479707956758,0.027870556225503496,0.10301193761688898,0.10062225463609553,154.36380004882812,
12,3,23,0.009893452271321879,0.02926363005133792,0.09352386443262872,0.09803340638369273,188.28208923339844,
12,3,24,0.007727846050859299,0.026156242206648805,0.07482099981737012,0.08069039532716482,247.94488525390625,
12,3,25,0.007331860647680211,0.02599764379691416,0.07351421798234015,0.08430046679565961,302.02276611328125,
12,3,26,0.008055339404019368,0.02331028281427161,0.07452837534530798,0.0832068559870911,395.94110107421875,
12,3,27,0.0068716723738132535,0.03210146787227752,0.09637937994101242,0.11992109007036078,313.309814453125,
13,3,0,0.00024008319696955382,0.00024252896610466035,0.0006583452874411311,0.0006762277955802976,11.62725830078125,
13,3,1,0.0004160803627605292,0.00046649013701660635,0.0007351681170011393,0.0008101349338915931,15.267731666564941,
13,3,2,0.00047774806573441797,0.0005788760807422522,0.0008036856752990928,0.0008774764014730652,20.161571502685547,
13,3,3,0.0006180756697640177,0.0007725568703857988,0.0010205313560299745,0.0010980973760601476,20.140413284301758,
13,3,4,0.0005916247953351439,0.0007361009529435192,0.0009867236808903668,0.001103475020878153,25.325315475463867,
13,3,5,0.0006220178688854938,0.0009282371706132997,0.0011120520636522802,0.001396994057077272,30.745452880859375,
13,3,6,0.0007437307826664297,0.0011960137587909703,0.001610307585910964,0.0022481167244972067,33.8261604309082,
13,3,7,0.0008570443699674746,0.0014233980037362537,0.002167081958785899,0.002863102609978019,40.82424545288086,
13,3,8,0.0011005842419481437,0.001827584782940983,0.0038670196997898643,0.004184417712828292,46.00895690917969,
13,3,9,0.0013891730653652345,0.002666874124491847,0.007263029839919555,0.006000782296639695,48.61468505859375,
13,3,10,0.001629015868703787,0.0031691121036276915,0.011067030411293866,0.008976469646268082,49.195404052734375,
13,3,11,0.0020824277750701725,0.0041148801982180405,0.013920844560939227,0.011378355284271113,53.52193069458008,
13,3,12,0.0024354507524132485,0.004534704903116471,0.016054961018163838,0.013075958154719514,58.132328033447266,
13,3,13,0.003241774016339072,0.0053829375758159825,0.018262478079837274,0.014937266143687178,59.90890121459961,
13,3,14,0.003608253495475444,0.006181799330469695,0.020687036650771318,0.01707802431448613,59.19805908203125,
13,3,15,0.00393939674309407,0.006633208822950931,0.02142105464114985,0.017891845518035576,68.27086639404297,
13,3,16,0.005026928438812361,0.008155001344158253,0.02630854722959608,0.023804787705953068,65.95624542236328,
13,3,17,0.006057904957109672,0.010291130437293572,0.03181006840476375,0.027750963361768965,70.12799835205078,
13,3,18,0.006235119719978366,0.010765123682492161,0.03318016846398952,0.02803481076599401,75.26563262939453,
13,3,19,0.007068212888515002,0.013674295623526178,0.042414895059578184,0.03574196832829735,84.58660125732422,
13,3,20,0.008298563712980545,0.017443738888684113,0.05291650106554857,0.04511196182587196,97.65214538574219,
13,3,21,0.010728819635595355,0.022926159450727956,0.0732436950056532,0.06672487367472701,114.67638397216797,
13,3,22,0.012956239640920075,0.030050196188454392,0.0812710017731012,0.07553007457472749,144.3822479248047,
13,3,23,0.013965349263547089,0.034994033134219116,0.08064690145815001,0.07606167073818948,173.99234008789062,
13,3,24,0.011857676089598201,0.031759627662068524,0.07129778531611353,0.06730321031914333,229.5082550048828,
13,3,25,0.01185644986281309,0.030782724439673448,0.07300439406753145,0.06755786032013444,283.5975036621094,
13,3,26,0.012237423025695526,0.028488605547117518,0.07022018264816998,0.06685445699341208,370.7261657714844,
13,3,27,0.014917606463325517,0.04640823399003846,0.09570111636845013,0.09692826678561517,293.101806640625,
14,3,0,0.0002792424302806573,0.0002900538634085237,0.0006593427067076441,0.0006418885246812778,11.609353065490723,
14,3,1,0.000391859767089775,0.0004152844363543018,0.0007284108879216378,0.0007562471370627932,15.229578018188477,
14,3,2,0.0004713250937596891,0.0005082580823797533,0.0008090371870007607,0.000839967329684943,20.18596839904785,
14,3,3,0.0006999638757975157,0.0007367138664385875,0.0009935568116558047,0.001003536033640673,20.184568405151367,
14,3,4,0.000802503007166333,0.0008481094986561022,0.0010201986181227474,0.0009621209090695526,25.383745193481445,
14,3,5,0.0014070017891719688,0.001366567925123796,0.0011703938819770388,0.0011501525248401867,30.839025497436523,
14,3,6,0.0013034436134546912,0.0013575697766224915,0.0015183768067129622,0.0017159469779033376,33.79176712036133,
14,3,7,0.001458820116710946,0.001489106061850043,0.0021342243373706493,0.0021647212968189944,40.57780456542969,
14,3,8,0.0021875808668913033,0.0022014430043275635,0.0037835418364785545,0.0035037324630604605,45.49130630493164,
14,3,9,0.0030944356410546048,0.0032476826972934747,0.00841190961538385,0.006056731249029612,48.07001876831055,
14,3,10,0.004196628051881701,0.0038301165181067187,0.013916441999180185,0.008791453555595297,49.05724334716797,
14,3,11,0.005529069504623174,0.005160801131590342,0.01815671332124391,0.011399202280818144,53.07502365112305,
14,3,12,0.0069821607766072935,0.005741592912596349,0.022040016356753345,0.013618617341325967,56.895835876464844,
14,3,13,0.008316393040543213,0.006651693386171886,0.025354686019187556,0.01497051337007771,59.266700744628906,
14,3,14,0.010281624365382824,0.008053269221607096,0.02983051271439796,0.01746304773910179,59.30129623413086,
14,3,15,0.01143675279319889,0.009398901600631837,0.030353260269489257,0.018794255920371206,68.25556945800781,
14,3,16,0.015981168527117173,0.013446395032982172,0.03924925102423449,0.025046527105709093,65.73225402832031,
14,3,17,0.01913850554790919,0.015768310189619328,0.045427453642347015,0.029331159896490266,69.3993911743164,
14,3,18,0.01733769178602118,0.016232367394682923,0.043860483433171726,0.031090838924280217,76.1631851196289,
14,3,19,0.020537656552787498,0.021375414382857394,0.06007746766204669,0.043611022794974086,87.98928833007812,
14,3,20,0.02658656477181509,0.02867434757252041,0.0737783830423202,0.055620163515202936,106.87325286865234,
14,3,21,0.036082832435448964,0.040407717022243106,0.09958458475906407,0.0799260865296515,129.82383728027344,
14,3,22,0.04462051270861367,0.04776494977364376,0.11098059816766903,0.08951594517981487,166.1266632080078,
14,3,23,0.041095316332763754,0.05246977731789637,0.10238269954612034,0.08914992529913823,201.3469696044922,
14,3,24,0.030577308635856726,0.04406044825363398,0.08415717042729054,0.07760259101009404,263.6599426269531,
14,3,25,0.02946940193235925,0.04303824093694053,0.08836511729603247,0.07853841599564193,317.5526123046875,
14,3,26,0.02600781380324957,0.03722357911202134,0.08475878159893724,0.0738711053402672,413.1287536621094,
14,3,27,0.024512967478589887,0.07227284457815408,0.08610093107747319,0.11838186440145504,321.86590576171875,
15,3,0,0.00034712637953715486,0.00035429446611479065,0.0006483695304926318,0.000671364859622825,11.656185150146484,
15,3,1,0.0004492683845020995,0.0004548033471939439,0.000746804436915327,0.0008074411917224911,15.299202919006348,
15,3,2,0.000512038373688406,0.0005261986828272169,0.0008659344937550495,0.001017361914454673,20.145341873168945,
15,3,3,0.0006834609202008846,0.0007148096493067024,0.0010708992295309638,0.0012841836522458072,20.12090492248535,
15,3,4,0.0007802919129794583,0.0007947692094976144,0.0010796198580812488,0.0012748938600094517,25.29033851623535,
15,3,5,0.0009343029807596936,0.0009768158987759623,0.001338404451543762,0.0014538286397378641,30.77357292175293,
15,3,6,0.0010951749341844286,0.001224793845215566,0.00202607723471937,0.0025623434796918643,33.69404220581055,
15,3,7,0.0015898837163528245,0.001875616921210077,0.002372631827549765,0.0033060535422825277,40.659854888916016,
15,3,8,0.002137120474786758,0.002809538291927649,0.0033337204722068137,0.005113363492402545,45.62540817260742,
15,3,9,0.0024361012600565557,0.0035737084856450885,0.005192044036910537,0.008579679951635222,48.521549224853516,
15,3,10,0.003138385139136779,0.004481328152841191,0.007654917670209427,0.012354020974569613,49.096744537353516,
15,3,11,0.0043861882732557644,0.005755359357525469,0.009790381573492213,0.015597731123595637,53.12224197387695,
15,3,12,0.006304475725065206,0.007890578481069666,0.011913700623183865,0.01844019083507642,57.881805419921875,
15,3,13,0.008886033624413425,0.010056709164965039,0.014151045964215458,0.02114882750803293,59.630374908447266,
15,3,14,0.011743522922607053,0.01248470378366029,0.01608813623731986,0.02404940757811669,58.898780822753906,
15,3,15,0.014499309911254032,0.014808745604545925,0.016991810364534676,0.02383721794017879,67.47992706298828,
15,3,16,0.02118655511944867,0.021003137351901735,0.021452595911532923,0.030755996516574458,65.65736389160156,
15,3,17,0.027386048963500054,0.02646458414445685,0.025684547667384816,0.03661341405862917,69.9632797241211,
15,3,18,0.029412775289784143,0.02919007711661392,0.026689815203617018,0.03723722381940786,74.94456481933594,
15,3,19,0.03785082006949103,0.04221915713257118,0.03283519388845524,0.055608078769810776,84.46367645263672,
15,3,20,0.04696657748943267,0.057268315143971016,0.04106251509103509,0.07234390594311502,98.10774230957031,
15,3,21,0.0710869883917078,0.0723774917167983,0.055701236705358315,0.10387635964562103,114.4982681274414,
15,3,22,0.08579962893474835,0.0874968985940413,0.06172458424624372,0.12068689413714895,144.8157501220703,
15,3,23,0.08502396116093269,0.09258230785718646,0.06033724395969409,0.1199712243380271,173.98275756835938,
15,3,24,0.06776884728119248,0.07956089262112209,0.05298214663379963,0.09869853227418712,229.06625366210938,
15,3,25,0.06421580665141224,0.07762800763191757,0.05189151215081855,0.10373685214101092,281.8647155761719,
15,3,26,0.05567988434784121,0.06573334163644695,0.048151619081942876,0.098421311566523,370.2841491699219,
15,3,27,0.05141998297339201,0.07928864003425184,0.05105702120686373,0.12053600276598841,294.87322998046875,
16,4,0,0.00021813580655194453,0.00022628901181698247,0.0001990902955054663,0.00019607150746570046,13.27545166015625,
16,4,1,0.0002168181590653795,0.0001670475226136503,0.00013733811496119408,0.00012560247367632282,23.708290100097656,
16,4,2,0.0018006532413388232,0.0015325557814407365,0.0004171926908411727,0.00026168486948086045,25.17575454711914,
16,4,3,0.0037684099761597922,0.002938435156151553,0.0007361234074210188,0.000429361333383782,24.16050910949707,
16,4,4,0.004712055659790826,0.003149932066680683,0.0008628883523356112,0.0004220002376055243,28.357166290283203,
16,4,5,0.005207400304548471,0.002610280603427828,0.0012449838148054226,0.0004678818228252002,34.78483581542969,
16,4,6,0.006632620499499309,0.0030158119924186266,0.0016567884009326406,0.0009550258977499837,36.16443634033203,
16,4,7,0.010378839521821837,0.007717898298280956,0.0027245233035224636,0.0018940163765299722,44.11100769042969,
16,4,8,0.012535771368394899,0.00939822118866962,0.003631964520141806,0.0032935490376775345,51.14090347290039,
16,4,9,0.02079037140680151,0.014236374625275716,0.005586271470344628,0.005248307298115873,58.3908805847168,
16,4,10,0.01923848831666175,0.013345810219724585,0.006269132143747691,0.004778866390762304,60.15700149536133,
16,4,11,0.024445504676366636,0.016103145655894435,0.0074264881698633545,0.0052930796917524114,58.457462310791016,
16,4,12,0.02718200005450433,0.018021534670163097,0.008665373051135794,0.005487111750339668,61.98367691040039,
16,4,13,0.029025471330082042,0.019802241144519228,0.00961011806018619,0.005992299177469129,68.70962524414062,
16,4,14,0.030159169050320345,0.022155569082635163,0.010696933521791463,0.007288294456286759,67.39127349853516,
16,4,15,0.029596996723139313,0.02436984795335606,0.011312017241533412,0.007514040127688526,73.1419677734375,
16,4,16,0.037057853395927154,0.032765327437074054,0.014723654996308455,0.009298801758279907,71.62176513671875,
16,4,17,0.039051291319531,0.03588065668295093,0.017058037142907545,0.009673085306928675,74.9122543334961,
16,4,18,0.035476654968139676,0.032562441309588075,0.01755212406553408,0.010081494746944752,79.81094360351562,
16,4,19,0.03347743804954684,0.03851710806082609,0.018887558610044763,0.016207575596345336,88.5011215209961,
16,4,20,0.03357426109262929,0.045948943619387506,0.02007601684139715,0.023068063622927792,105.71580505371094,
16,4,21,0.034378426601135104,0.06380058964648672,0.02198261204018026,0.033384525712822355,128.85292053222656,
16,4,22,0.038027333477982594,0.07094734126107116,0.02166789382367562,0.03344961202362162,160.9248809814453,
16,4,23,0.03636182518617803,0.06824027748492534,0.018991996967125058,0.03374699247490276,215.9423065185547,
16,4,24,0.03786869510818758,0.06812569990083062,0.020485622394146974,0.032008032813962695,264.2456359863281,
16,4,25,0.04341332080258231,0.06944135058335599,0.022341886928178067,0.032451802923009865,313.1712341308594,
16,4,26,0.042063296933477656,0.07401668495028058,0.022483519901149274,0.039410553034609275,418.2417907714844,
16,4,27,0.03996668180726226,0.05317274868484245,0.0199361358884379,0.02659786956296617,306.7571716308594,
17,4,0,0.00017435709716406844,0.00017224910105040347,0.00019855704926263762,0.0001951585228903152,13.313443183898926,
17,4,1,0.00012832476153434857,0.000125019968179374,0.00012835998355231748,0.0001252634076563952,23.73528480529785,
17,4,2,0.0007938408982502976,0.000704215091344107,0.0003220429522273749,0.00032212249376417645,25.141315460205078,
17,4,3,0.0015865923864145648,0.0013532173459044339,0.0006110179236866742,0.000567245760705215,23.77432632446289,
17,4,4,0.002154240255825557,0.0016658039089881838,0.0006755420093345066,0.0007022928257635064,27.725828170776367,
17,4,5,0.0026806433555627285,0.0021472830254944952,0.000794419298081217,0.0009467207776787667,33.12469482421875,
17,4,6,0.0039922613849560085,0.004404937229613881,0.001405177683002523,0.0012867124800394203,34.48566818237305,
17,4,7,0.006176519925515378,0.007132259817705822,0.002158465816383459,0.0018694102613892039,41.81892776489258,
17,4,8,0.008698568532207962,0.01083454295757158,0.0030084859203234338,0.002901457874836866,48.86091232299805,
17,4,9,0.022588469739092343,0.0214512536344188,0.005051544645009121,0.0054482232012202925,56.64769744873047,
17,4,10,0.0279651896045775,0.02701126144667454,0.004963838940108323,0.006462712838566587,57.853267669677734,
17,4,11,0.03538297151942815,0.03544336446861296,0.005955013728531133,0.007803742326580654,56.56396484375,
17,4,12,0.039359232284222445,0.03912793272120152,0.005572490309940892,0.008765589255568806,59.48228073120117,
17,4,13,0.03885370024979118,0.03789607002361084,0.006018632687003089,0.009048682399268926,65.50921630859375,
17,4,14,0.046389788512499974,0.04692272186180346,0.0074467319594043735,0.009597864468532058,64.90007019042969,
17,4,15,0.045773328142760916,0.04632749691699878,0.007894483274301423,0.009487404910381803,68.8467025756836,
17,4,16,0.056249593313345,0.0593024856189025,0.01057560208385111,0.011834896531550898,68.54586029052734,
17,4,17,0.055854657156250154,0.059239475245655204,0.011129222360541813,0.013177665077281353,71.69415283203125,
17,4,18,0.05415540348935699,0.05059672593864495,0.009598230938141494,0.0159920289043749,77.46699523925781,
17,4,19,0.05494181597936543,0.04423946990939953,0.008732124741092306,0.020268051294189515,87.87323760986328,
17,4,20,0.0570716471069046,0.039001691384745185,0.00872468238759938,0.02570241970291509,107.14282989501953,
17,4,21,0.05873749366274916,0.03569666661623783,0.00997062342635291,0.035328415495757604,134.0322265625,
17,4,22,0.05495638068461761,0.033108180107871865,0.010165590338512831,0.036093698497748794,167.72894287109375,
17,4,23,0.047234100826916925,0.02726346880382058,0.008982715273144426,0.034891857321539654,229.9651336669922,
17,4,24,0.04757177718116379,0.02743974271202876,0.009013018245168869,0.03231785709861468,283.9849853515625,
17,4,25,0.05025419945621035,0.029072797271903816,0.009898728830683656,0.03312310824155873,342.9417419433594,
17,4,26,0.053155946531128984,0.028609306081772923,0.009730610329108269,0.04408836536243044,430.7590637207031,
17,4,27,0.04372438966763703,0.026646258276561863,0.008245952789181055,0.029739129797484387,314.34521484375,
18,4,0,0.0006047999816585214,0.0006076953784717176,0.000190487400398065,0.00018204033853208568,13.312124252319336,
18,4,1,0.0003665136980912642,0.00036896328501723197,0.00012183940554355566,0.00012123577834921573,23.651453018188477,
18,4,2,0.000985322653268339,0.0008454595307189061,0.0002847073219167662,0.0003783167852001723,25.11794662475586,
18,4,3,0.001997097962668226,0.0018190511410461907,0.0004604478492221675,0.000597866134100844,23.75592041015625,
18,4,4,0.0023094514350090467,0.002207984359871129,0.00047554710104869,0.0006122882740373647,27.867082595825195,
18,4,5,0.0018392048504007885,0.001872568910357808,0.00047652039326895324,0.0005941794579280568,33.523582458496094,
18,4,6,0.002979856133484282,0.0035544534918960924,0.0006777070196474222,0.000880161152753578,34.70136642456055,
18,4,7,0.006274645618875585,0.006785266066279938,0.0010005809631964402,0.0013073556639534578,41.66358184814453,
18,4,8,0.010029680843407607,0.010188647235654269,0.0015788828288443302,0.0019536159637058015,48.53935623168945,
18,4,9,0.03379407598962336,0.029547152082315398,0.003039096604399494,0.004369427359188993,57.08360290527344,
18,4,10,0.032562586881671685,0.027924453393721738,0.003093677847676002,0.004788887194731584,57.64936065673828,
18,4,11,0.03551570697217454,0.030341670159953593,0.0038354593066081133,0.0057075626945455316,55.70960998535156,
18,4,12,0.033392562965396166,0.028938909055332696,0.004236791312845156,0.005766041055493054,58.520660400390625,
18,4,13,0.031118082427698757,0.02637180468440603,0.0050576269976626564,0.005685177610796344,64.13910675048828,
18,4,14,0.032430203825545734,0.027430634808174648,0.006513828953481959,0.006523746841822997,64.44920349121094,
18,4,15,0.03144147445999279,0.02687804433999319,0.007158887616524501,0.006741127193816143,68.84779357910156,
18,4,16,0.04265014047724791,0.03566418419253514,0.009849019183810204,0.008984904936757188,67.54749298095703,
18,4,17,0.04268505011342538,0.036867477708334984,0.009684880525841488,0.009922841516052938,71.86051177978516,
18,4,18,0.036908538098010424,0.030855197955771407,0.00879489800014055,0.00900024507488828,76.67096710205078,
18,4,19,0.03654452774061445,0.03000024808268209,0.010971930092578797,0.009057931789580143,83.70977783203125,
18,4,20,0.03520424548957091,0.027548363838302503,0.013846770182381785,0.0094962417096921,100.16210174560547,
18,4,21,0.03592098404547295,0.026766695182682154,0.019521096852092468,0.011286391043014321,121.5652847290039,
18,4,22,0.036581205180793996,0.02678432327040836,0.019949438334299296,0.01221617132345476,154.8135986328125,
18,4,23,0.03146183170435357,0.02151705034092588,0.017896922770125778,0.012913286125391776,211.12445068359375,
18,4,24,0.03009920749447792,0.020224838175750826,0.017344960250829766,0.013479128940795504,260.4663391113281,
18,4,25,0.03022012435595489,0.020314140099343736,0.01692075721930897,0.015641460211135993,316.2121887207031,
18,4,26,0.026212682320287062,0.017523406402073838,0.0182396794722699,0.015455346808135761,411.5307312011719,
18,4,27,0.022835423147384848,0.015002189999146376,0.015945991955792826,0.01373338432403004,316.2024230957031,
19,4,0,0.00033468016254667443,0.0003346726468140826,0.00019041180176071482,0.00019608027829609576,13.220049858093262,
19,4,1,0.0002361505661470087,0.0002698578020442488,0.0001233691452783292,0.00013111192957460105,23.367586135864258,
